config	inst	time	count	best	spr	hv	gd	invgd	eps	gspr	
nsga150k8x	PSOA	5828981	144	0.0150	0.7197	0.4735	0.0043	0.0015	1444.1377	0.6837	
nsga150k8x	PSOA	5836765	144	0.0419	0.6421	0.4793	0.0023	0.0019	1113.7067	0.5736	
nsga150k8x	PSOA	4777046	143	0.0150	0.7322	0.4774	0.0045	0.0017	1278.0964	0.7347	
nsga150k8x	PSOA	4286539	144	0.0090	0.6449	0.4812	0.0030	0.0015	510.0097	0.4822	
nsga150k8x	PSOA	4285248	141	0.0269	0.6318	0.4777	0.0036	0.0018	851.6324	0.5438	
nsga150k8x	PSOA	4274918	142	0.0180	0.8779	0.4785	0.0106	0.0018	905.1458	0.9967	
nsga150k8x	PSOA	4270738	143	0.0269	0.5865	0.4761	0.0028	0.0023	1715.9568	0.6123	
nsga150k8x	PSOA	4288611	144	0.0000	0.5897	0.4773	0.0028	0.0019	1083.2019	0.5559	
nsga150k8x	PSOA	4293786	143	0.0240	0.5861	0.4802	0.0035	0.0019	940.0750	0.5788	
nsga150k8x	PSOA	4272685	141	0.0299	0.7478	0.4806	0.0045	0.0019	565.7404	0.8283	
nsga150k8x	PSOA	4288858	144	0.0030	0.7325	0.4779	0.0038	0.0018	289.0002	0.7587	
nsga150k8x	PSOA	4278397	144	0.0150	0.5551	0.4789	0.0027	0.0020	592.4576	0.4867	
nsga150k8x	PSOA	4273686	144	0.0210	0.5444	0.4756	0.0038	0.0016	1103.9320	0.4777	
nsga150k8x	PSOA	4269909	144	0.0060	0.6095	0.4704	0.0029	0.0021	1324.7962	0.5779	
nsga150k8x	PSOA	4268594	144	0.0240	0.6033	0.4826	0.0034	0.0016	258.2199	0.5534	
nsga150k8x	PSOA	4274835	144	0.0180	0.5806	0.4746	0.0032	0.0017	1198.0513	0.5473	
nsga150k8x	PSOA	4283980	144	0.0240	0.6368	0.4775	0.0032	0.0016	1131.2000	0.6426	
nsga150k8x	PSOA	4279293	144	0.0210	0.6622	0.4822	0.0034	0.0015	196.3011	0.5407	
nsga150k8x	PSOA	4279891	144	0.0180	0.6242	0.4817	0.0028	0.0019	685.9789	0.5987	
nsga150k8x	PSOA	4251043	143	0.0329	0.5765	0.4797	0.0026	0.0018	987.1269	0.5383	
nsga150k8x	PSOA	4289819	144	0.0269	0.5881	0.4760	0.0033	0.0017	1161.5214	0.5544	
nsga150k8x	PSOA	4257644	140	0.0150	0.5593	0.4752	0.0028	0.0020	1213.0314	0.5023	
nsga150k8x	PSOA	4263679	144	0.0060	0.6110	0.4736	0.0035	0.0015	1141.7962	0.6367	
nsga150k8x	PSOA	4279753	144	0.0000	0.5708	0.4672	0.0035	0.0019	1181.0987	0.5456	
nsga150k8x	PSOA	4266030	142	0.0329	0.6605	0.4825	0.0026	0.0018	728.9782	0.6098	
nsga150k8x	PSOA	4288020	144	0.0240	0.6247	0.4831	0.0029	0.0022	227.5815	0.6398	
nsga150k8x	PSOA	4282670	144	0.0269	0.6156	0.4814	0.0031	0.0015	612.0789	0.6097	
nsga150k8x	PSOA	3065782	144	0.0120	0.6167	0.4722	0.0031	0.0020	1250.4464	0.5220	
nsga150k8x	PSOA	2751986	143	0.0210	0.5605	0.4754	0.0031	0.0017	1388.8355	0.5150	
nsga150k8x	PSOA	2775243	136	0.0210	0.5799	0.4769	0.0024	0.0019	1292.8415	0.5522	
nsga150k8x	PSOA	2766477	144	0.0180	0.6569	0.4814	0.0033	0.0016	637.2222	0.5110	
nsga150k8x	PSOA	2767201	144	0.0090	0.5746	0.4737	0.0032	0.0019	1237.1661	0.5375	
nsga150k8x	PSOA	2773968	144	0.0120	0.6196	0.4799	0.0031	0.0015	585.8280	0.6401	
nsga150k8x	PSOA	2773190	144	0.0240	0.6164	0.4814	0.0034	0.0018	421.6705	0.5724	
nsga150k8x	PSOA	2171567	144	0.0210	0.6404	0.4827	0.0027	0.0015	435.5540	0.6416	
nsga150k8x	WAMS	3035178	120	0.0053	0.4665	0.5043	0.0018	0.0009	270.0518	0.3792	
nsga150k8x	WAMS	3018191	120	0.0106	0.4311	0.5046	0.0018	0.0008	148.4584	0.3281	
nsga150k8x	WAMS	3014847	120	0.0343	0.4198	0.5064	0.0015	0.0012	445.7964	0.4114	
nsga150k8x	WAMS	3014041	120	0.0211	0.4662	0.5059	0.0015	0.0008	204.5991	0.4347	
nsga150k8x	WAMS	3021458	120	0.0211	0.4638	0.5061	0.0014	0.0008	401.5397	0.4441	
nsga150k8x	WAMS	3010431	120	0.0132	0.4959	0.5043	0.0016	0.0008	272.6737	0.3839	
nsga150k8x	WAMS	2997916	120	0.0290	0.3968	0.5064	0.0014	0.0009	257.8400	0.3720	
nsga150k8x	WAMS	3008815	120	0.0079	0.4020	0.4994	0.0020	0.0011	127.0763	0.3458	
nsga150k8x	WAMS	2999072	120	0.0343	0.4105	0.5060	0.0014	0.0008	387.2168	0.3479	
nsga150k8x	WAMS	3022849	120	0.0053	0.4611	0.5015	0.0021	0.0011	164.2944	0.3767	
nsga150k8x	WAMS	3024046	120	0.0264	0.4283	0.5042	0.0019	0.0009	239.9214	0.4419	
nsga150k8x	WAMS	3009519	120	0.0132	0.4426	0.5047	0.0015	0.0010	237.2450	0.4271	
nsga150k8x	WAMS	3004520	120	0.0053	0.3892	0.5025	0.0018	0.0009	404.1616	0.3320	
nsga150k8x	WAMS	3006707	120	0.0132	0.4602	0.5059	0.0016	0.0008	338.8383	0.3733	
nsga150k8x	WAMS	3020034	119	0.0317	0.4438	0.5045	0.0019	0.0011	335.8761	0.4488	
nsga150k8x	WAMS	3009520	120	0.0106	0.4208	0.5031	0.0016	0.0009	212.0539	0.3901	
nsga150k8x	WAMS	3019652	120	0.0369	0.4398	0.5085	0.0014	0.0008	217.0431	0.4364	
nsga150k8x	WAMS	3015825	120	0.0132	0.4266	0.5043	0.0016	0.0012	388.3996	0.4074	
nsga150k8x	WAMS	3005711	120	0.0053	0.4163	0.5011	0.0019	0.0009	474.3530	0.3384	
nsga150k8x	WAMS	3015940	120	0.0053	0.4333	0.5023	0.0017	0.0011	569.1760	0.3587	
nsga150k8x	WAMS	3022591	120	0.0449	0.4901	0.5067	0.0014	0.0014	419.3215	0.4581	
nsga150k8x	WAMS	2550861	120	0.0158	0.4363	0.5024	0.0018	0.0009	533.3184	0.3916	
nsga150k8x	WAMS	2367673	120	0.0264	0.4319	0.5063	0.0015	0.0008	171.3534	0.3698	
nsga150k8x	WAMS	2015705	120	0.0106	0.4338	0.5029	0.0017	0.0010	439.5357	0.3863	
nsga150k8x	WAMS	2012952	120	0.0158	0.4480	0.5016	0.0019	0.0013	457.7008	0.4649	
nsga150k8x	WAMS	2010796	120	0.0106	0.4933	0.5062	0.0014	0.0010	253.4524	0.4417	
nsga150k8x	WAMS	2014378	120	0.0132	0.4424	0.5050	0.0018	0.0009	68.7197	0.3886	
nsga150k8x	WAMS	2010460	120	0.0343	0.4130	0.5068	0.0014	0.0016	371.6511	0.4424	
nsga150k8x	WAMS	2008766	120	0.0211	0.3902	0.5023	0.0018	0.0009	664.8253	0.3327	
nsga150k8x	WAMS	2010730	120	0.0290	0.4320	0.5061	0.0015	0.0008	445.5877	0.3163	
nsga150k8x	WAMS	2012859	120	0.0079	0.4221	0.5031	0.0017	0.0014	387.5957	0.4574	
nsga150k8x	WAMS	2009748	120	0.0211	0.4313	0.5059	0.0016	0.0009	265.5769	0.3087	
nsga150k8x	WAMS	2017484	120	0.0317	0.4766	0.5051	0.0016	0.0011	371.7538	0.4061	
nsga150k8x	WAMS	2022234	120	0.0290	0.4796	0.5016	0.0019	0.0012	543.4391	0.4464	
nsga150k8x	WAMS	2014910	120	0.0185	0.4848	0.5037	0.0019	0.0015	264.1459	0.4963	
nsga150k8x	WAMS	2011868	120	0.0106	0.4783	0.5020	0.0021	0.0010	411.3709	0.4262	
nsga150k8x	WAMS	2010685	120	0.0185	0.3985	0.5044	0.0017	0.0012	426.3584	0.3998	
nsga150k8x	WAMS	2013417	120	0.0422	0.4225	0.5091	0.0013	0.0008	43.0733	0.3927	
nsga150k8x	WAMS	2018875	120	0.0264	0.4599	0.5057	0.0015	0.0010	352.4783	0.4499	
nsga150k8x	WAMS	2012720	120	0.0396	0.4021	0.5040	0.0021	0.0009	174.6643	0.3489	
nsga150k8x	WAMS	2013284	120	0.0290	0.4319	0.5070	0.0015	0.0010	389.7739	0.4061	
nsga150k8x	WAMS	2021974	120	0.0079	0.4623	0.5014	0.0017	0.0015	355.9177	0.4577	
nsga150k8x	WAMS	2012656	120	0.0422	0.4395	0.5074	0.0013	0.0009	530.1670	0.3932	
nsga150k8x	WAMS	2012936	120	0.0106	0.4769	0.5032	0.0017	0.0008	315.9194	0.3256	
nsga150k8x	WAMS	2011647	120	0.0079	0.4218	0.5052	0.0015	0.0012	372.0587	0.4157	
nsga150k8x	WAMS	2011845	120	0.0132	0.4178	0.5032	0.0020	0.0009	203.4249	0.3559	
nsga150k8x	WAMS	2008812	120	0.0211	0.4627	0.5010	0.0023	0.0011	325.7500	0.4256	
nsga150k8x	WAMS	2013640	120	0.0211	0.4713	0.5039	0.0017	0.0009	214.1448	0.4383	
nsga150k8x	WAMS	2044046	120	0.0264	0.4725	0.5025	0.0022	0.0009	3.9000	0.4257	
nsga150k8x	WAMS	2018920	120	0.0106	0.4507	0.5045	0.0016	0.0009	341.2456	0.3686	
nsga150k8x	WMET	1405276	88	0.0108	0.3945	0.5102	0.0021	0.0010	113.5771	0.4279	
nsga150k8x	WMET	1367567	88	0.0244	0.3745	0.5080	0.0021	0.0010	214.3047	0.3679	
nsga150k8x	WMET	1371118	88	0.0190	0.4305	0.5113	0.0017	0.0008	112.8902	0.3766	
nsga150k8x	WMET	1368472	88	0.0108	0.4024	0.5082	0.0024	0.0010	21.6089	0.4137	
nsga150k8x	WMET	1375261	88	0.0108	0.3891	0.5063	0.0024	0.0014	49.7023	0.4586	
nsga150k8x	WMET	1367893	88	0.0325	0.3921	0.5114	0.0018	0.0011	133.6007	0.4462	
nsga150k8x	WMET	1362040	88	0.0407	0.4171	0.5121	0.0021	0.0010	61.4056	0.4570	
nsga150k8x	WMET	1362942	88	0.0352	0.3910	0.5139	0.0017	0.0008	2.7000	0.2901	
nsga150k8x	WMET	1366372	88	0.0434	0.4608	0.5143	0.0017	0.0008	168.6688	0.3358	
nsga150k8x	WMET	1369356	88	0.0136	0.4804	0.5114	0.0020	0.0008	90.6844	0.4208	
nsga150k8x	WMET	1368668	88	0.0352	0.4189	0.5104	0.0020	0.0008	129.2541	0.3592	
nsga150k8x	WMET	1366416	88	0.0190	0.3890	0.5078	0.0024	0.0010	95.2092	0.3628	
nsga150k8x	WMET	1369322	88	0.0379	0.4061	0.5129	0.0018	0.0009	175.8599	0.3590	
nsga150k8x	WMET	1370356	88	0.0108	0.3871	0.5097	0.0018	0.0011	208.9609	0.4247	
nsga150k8x	WMET	1368096	88	0.0136	0.4198	0.5115	0.0020	0.0008	10.4973	0.3860	
nsga150k8x	WMET	1372923	88	0.0244	0.3680	0.5109	0.0020	0.0008	54.7233	0.3872	
nsga150k8x	WMET	1372276	88	0.0108	0.4612	0.5079	0.0024	0.0011	46.7436	0.4534	
nsga150k8x	WMET	1369116	88	0.0298	0.4465	0.5136	0.0017	0.0009	45.4465	0.4755	
nsga150k8x	WMET	1367169	88	0.0081	0.3788	0.5062	0.0025	0.0010	215.7883	0.3512	
nsga150k8x	WMET	1364925	88	0.0054	0.4314	0.5082	0.0020	0.0009	93.5660	0.3946	
nsga150k8x	WMET	1366011	88	0.0461	0.3945	0.5136	0.0015	0.0007	4.9208	0.3294	
nsga150k8x	WMET	1369121	88	0.0190	0.5120	0.5076	0.0027	0.0010	204.5629	0.3787	
nsga150k8x	WMET	1372792	88	0.0163	0.4105	0.5069	0.0027	0.0010	105.3020	0.3914	
nsga150k8x	WMET	1369045	88	0.0271	0.4330	0.5136	0.0014	0.0009	39.5498	0.4046	
nsga150k8x	WMET	1368106	88	0.0163	0.4227	0.5101	0.0022	0.0011	91.1028	0.4487	
nsga150k8x	WMET	1368936	88	0.0163	0.4194	0.5094	0.0022	0.0009	53.3653	0.3749	
nsga150k8x	WMET	1369139	88	0.0108	0.4243	0.5074	0.0021	0.0010	341.7385	0.3901	
nsga150k8x	WMET	1367925	88	0.0108	0.5114	0.5082	0.0028	0.0010	32.0714	0.4219	
nsga150k8x	WMET	1363471	88	0.0271	0.3897	0.5125	0.0021	0.0007	64.8061	0.3069	
nsga150k8x	WMET	1367926	88	0.0244	0.4058	0.5097	0.0024	0.0008	223.2329	0.3517	
nsga150k8x	WMET	1367114	88	0.0163	0.3942	0.5091	0.0023	0.0009	18.9719	0.3099	
nsga150k8x	WMET	1368077	88	0.0379	0.4593	0.5122	0.0020	0.0011	198.5989	0.4725	
nsga150k8x	WMET	1356925	88	0.0108	0.4109	0.5052	0.0025	0.0011	356.2968	0.2451	
nsga150k8x	WMET	1367461	88	0.0190	0.4641	0.5101	0.0018	0.0009	163.1279	0.3768	
nsga150k8x	WMET	1367485	88	0.0136	0.3649	0.5089	0.0021	0.0009	218.5125	0.3661	
nsga150k8x	WMET	1369301	88	0.0081	0.4283	0.5049	0.0026	0.0014	255.9284	0.4655	
nsga150k8x	WMET	1372544	88	0.0108	0.4577	0.5071	0.0025	0.0010	44.0361	0.4547	
nsga150k8x	WMET	1367760	88	0.0163	0.3945	0.5089	0.0023	0.0013	148.5002	0.4707	
nsga150k8x	WMET	1371194	88	0.0217	0.4113	0.5093	0.0022	0.0012	35.8577	0.4610	
nsga150k8x	WMET	1369953	88	0.0136	0.3990	0.5065	0.0023	0.0011	264.0277	0.4272	
nsga150k8x	WMET	1365691	88	0.0081	0.4207	0.5070	0.0030	0.0009	98.2032	0.3369	
nsga150k8x	WMET	1368699	88	0.0163	0.4242	0.5070	0.0023	0.0011	52.6722	0.4426	
nsga150k8x	WMET	1367258	88	0.0163	0.4329	0.5101	0.0023	0.0011	48.3098	0.4536	
nsga150k8x	WMET	1372306	88	0.0244	0.3872	0.5040	0.0033	0.0011	145.7705	0.3904	
nsga150k8x	WMET	1371929	88	0.0163	0.4199	0.5104	0.0020	0.0012	63.7026	0.4096	
nsga150k8x	WMET	1360803	88	0.0136	0.3961	0.5069	0.0024	0.0010	128.9351	0.3689	
nsga150k8x	WMET	1254486	87	0.0190	0.5242	0.5086	0.0029	0.0016	193.2685	0.5229	
nsga150k8x	WMET	1148620	88	0.0190	0.4000	0.5090	0.0022	0.0009	167.2019	0.3529	
nsga150k8x	WMET	1151471	88	0.0325	0.4610	0.5099	0.0022	0.0016	77.2097	0.5221	
nsga150k8x	WMET	1150331	88	0.0163	0.4466	0.5085	0.0024	0.0012	147.9824	0.4530	
