config	inst	time	count	best	spr	hv	gd	
NSGANE	I2	2588984	216	0.0203	0.4105	0.3388	0.0001	
NSGANE	I2	2572261	216	0.0203	0.4668	0.3376	0.0001	
NSGANE	I2	2563409	216	0.0157	0.4558	0.3382	0.0001	
NSGANE	I2	2557556	216	0.0157	0.4435	0.3330	0.0001	
NSGANE	I2	2572528	216	0.0216	0.4446	0.3393	0.0001	
NSGANE	I2	2546577	216	0.0241	0.4392	0.3388	0.0001	
NSGANE	I2	2546762	216	0.0168	0.4625	0.3355	0.0001	
NSGANE	I2	2542405	216	0.0164	0.4541	0.3363	0.0002	
NSGANE	I2	2498203	216	0.0213	0.4453	0.3382	0.0001	
NSGANE	I2	1920736	216	0.0199	0.4450	0.3383	0.0002	
NSGANE	I2	1912752	216	0.0192	0.4494	0.3392	0.0001	
NSGANE	I2	1914580	216	0.0171	0.5118	0.3354	0.0001	
NSGANE	I2	1904168	216	0.0223	0.4502	0.3379	0.0001	
NSGANE	I2	1911947	216	0.0216	0.4638	0.3360	0.0001	
NSGANE	I2	1910412	216	0.0185	0.4211	0.3383	0.0001	
NSGANE	I2	1912161	216	0.0234	0.4746	0.3389	0.0001	
NSGANE	I2	1902973	216	0.0189	0.4249	0.3373	0.0001	
NSGANE	I2	1910047	216	0.0147	0.4218	0.3367	0.0001	
NSGANE	I2	1908886	216	0.0220	0.4647	0.3371	0.0001	
NSGANE	I2	1912092	216	0.0154	0.4171	0.3382	0.0002	
NSGANE	I2	1905593	216	0.0227	0.4202	0.3384	0.0001	
NSGANE	I2	1936475	216	0.0213	0.4559	0.3385	0.0002	
NSGANE	I2	2357318	216	0.0175	0.4189	0.3395	0.0001	
NSGANE	I2	1925156	216	0.0248	0.4342	0.3393	0.0001	
NSGANE	I2	1907211	216	0.0203	0.4219	0.3378	0.0001	
NSGANE	I2	1912449	216	0.0223	0.4565	0.3384	0.0001	
NSGANE	I2	1914800	216	0.0178	0.4688	0.3382	0.0001	
NSGANE	I2	1905190	216	0.0154	0.4523	0.3375	0.0001	
NSGANE	I2	1896833	216	0.0251	0.4180	0.3373	0.0001	
NSGANE	I2	1210986	216	0.0213	0.4181	0.3367	0.0001	
NSGANE	I2	1211398	216	0.0150	0.3898	0.3367	0.0001	
NSGANE	I2	1216761	216	0.0223	0.4561	0.3393	0.0001	
NSGANE	I2	1214439	216	0.0234	0.4329	0.3378	0.0001	
NSGANE	I3	2637905	144	0.0220	0.4453	0.3377	0.0001	
NSGANE	I3	2415041	144	0.0186	0.4393	0.3389	0.0001	
NSGANE	I3	2415212	144	0.0197	0.4552	0.3377	0.0001	
NSGANE	I3	2429023	144	0.0203	0.4371	0.3387	0.0001	
NSGANE	I3	2426546	144	0.0220	0.4552	0.3384	0.0001	
NSGANE	I3	2422553	144	0.0189	0.4170	0.3376	0.0001	
NSGANE	I3	2419180	144	0.0180	0.4034	0.3382	0.0001	
NSGANE	I3	2403049	144	0.0200	0.4238	0.3381	0.0001	
NSGANE	I3	2376846	144	0.0209	0.3973	0.3384	0.0001	
NSGANE	I3	2379847	144	0.0209	0.4539	0.3380	0.0001	
NSGANE	I3	2378521	144	0.0231	0.4424	0.3387	0.0002	
NSGANE	I3	2379700	144	0.0197	0.3992	0.3381	0.0001	
NSGANE	I3	2388165	144	0.0226	0.4503	0.3388	0.0001	
NSGANE	I3	2384868	144	0.0178	0.4446	0.3380	0.0002	
NSGANE	I3	2391192	144	0.0189	0.4945	0.3381	0.0002	
NSGANE	I3	2385872	144	0.0172	0.4347	0.3380	0.0001	
NSGANE	I3	2386423	144	0.0192	0.4872	0.3382	0.0001	
NSGANE	I3	2389709	144	0.0164	0.4498	0.3378	0.0001	
NSGANE	I3	2391690	144	0.0192	0.4459	0.3389	0.0002	
NSGANE	I3	2393302	144	0.0175	0.4156	0.3385	0.0001	
NSGANE	I3	2401316	144	0.0183	0.4057	0.3380	0.0002	
NSGANE	I3	2414569	144	0.0203	0.4358	0.3391	0.0001	
NSGANE	I3	2397124	144	0.0203	0.3958	0.3382	0.0001	
NSGANE	I3	2401935	144	0.0169	0.4273	0.3386	0.0001	
NSGANE	I3	2411246	144	0.0183	0.4429	0.3376	0.0001	
NSGANE	I3	2412989	144	0.0237	0.4323	0.3386	0.0001	
NSGANE	I3	2401481	144	0.0237	0.4402	0.3391	0.0001	
NSGANE	I3	2398697	144	0.0192	0.4179	0.3381	0.0002	
NSGANE	I3	1807907	144	0.0217	0.3973	0.3383	0.0001	
NSGANE	I3	1742238	144	0.0186	0.4273	0.3378	0.0002	
NSGANE	I3	1749990	144	0.0231	0.4235	0.3388	0.0001	
NSGANE	I3	1753700	144	0.0209	0.4737	0.3386	0.0001	
NSGANE	I3	1750954	144	0.0245	0.4052	0.3387	0.0001	
NSGANE	I3	1740153	144	0.0189	0.4243	0.3378	0.0001	
NSGANE	I3	1747284	144	0.0192	0.4072	0.3385	0.0001	
