config	inst	time	count	best	spr	hv	gd	invgd	eps	gspr	
nsga10k2x	WAMS	212900	93	0.0196	0.6659	0.5281	0.0034	0.0037	506.0275	0.7409	
nsga10k2x	WAMS	215014	116	0.0196	0.6076	0.5292	0.0029	0.0023	913.0416	0.6364	
nsga10k2x	WAMS	213826	106	0.0098	0.6320	0.5274	0.0028	0.0042	881.7603	0.6684	
nsga10k2x	WAMS	213454	97	0.0098	0.5958	0.5281	0.0033	0.0024	518.6298	0.6276	
nsga10k2x	WAMS	214347	109	0.0196	0.5730	0.5355	0.0025	0.0031	368.8911	0.6326	
nsga10k2x	WAMS	213416	99	0.0294	0.6514	0.5275	0.0026	0.0027	1130.1492	0.6759	
nsga10k2x	WAMS	213542	106	0.0147	0.6169	0.5272	0.0030	0.0030	697.2705	0.6912	
nsga10k2x	WAMS	212707	90	0.0245	0.6102	0.5294	0.0033	0.0025	657.7000	0.6456	
nsga10k2x	WAMS	208248	97	0.0049	0.6550	0.5281	0.0030	0.0024	536.1095	0.7107	
nsga10k2x	WAMS	208569	116	0.0098	0.6397	0.5272	0.0032	0.0033	415.1336	0.6899	
nsga10k2x	WAMS	207489	106	0.0294	0.6263	0.5323	0.0032	0.0025	402.7512	0.7074	
nsga10k2x	WAMS	208018	111	0.0000	0.6720	0.5250	0.0029	0.0036	835.2204	0.7266	
nsga10k2x	WAMS	208354	106	0.0196	0.6409	0.5299	0.0030	0.0038	687.8524	0.7016	
nsga10k2x	WAMS	208259	100	0.0049	0.5961	0.5239	0.0034	0.0028	674.6603	0.6228	
nsga10k2x	WAMS	208399	86	0.0245	0.6601	0.5296	0.0033	0.0026	823.4071	0.7045	
nsga10k2x	WAMS	208436	105	0.0343	0.6130	0.5287	0.0031	0.0037	689.9718	0.7044	
nsga10k2x	WAMS	208756	110	0.0147	0.6395	0.5340	0.0027	0.0045	458.2445	0.6929	
nsga10k2x	WAMS	208944	101	0.0441	0.6229	0.5308	0.0029	0.0052	307.2206	0.7291	
nsga10k2x	WAMS	207551	118	0.0245	0.6197	0.5316	0.0031	0.0020	403.0599	0.6397	
nsga10k2x	WAMS	208863	114	0.0098	0.6305	0.5179	0.0033	0.0037	851.3352	0.7006	
nsga10k2x	WAMS	207176	100	0.0196	0.6586	0.5287	0.0035	0.0023	777.7234	0.6517	
nsga10k2x	WAMS	209330	117	0.0196	0.6087	0.5311	0.0029	0.0031	54.4837	0.6482	
nsga10k2x	WAMS	208276	114	0.0245	0.5792	0.5344	0.0026	0.0022	65.6295	0.6397	
nsga10k2x	WAMS	206959	113	0.0294	0.6741	0.5299	0.0030	0.0027	326.2542	0.7013	
nsga10k2x	WAMS	206971	110	0.0098	0.6504	0.5319	0.0027	0.0020	241.9859	0.6415	
nsga10k2x	WAMS	208233	104	0.0196	0.6309	0.5306	0.0033	0.0021	58.8549	0.6775	
nsga10k2x	WAMS	208425	111	0.0147	0.6847	0.5287	0.0032	0.0031	556.0628	0.7379	
nsga10k2x	WAMS	207303	106	0.0343	0.6605	0.5318	0.0032	0.0039	77.7149	0.7581	
nsga10k2x	WAMS	208676	111	0.0147	0.6253	0.5219	0.0037	0.0032	281.3858	0.6748	
nsga10k2x	WAMS	208353	100	0.0147	0.6383	0.5267	0.0031	0.0028	588.9717	0.7143	
nsga10k2x	WAMS	207309	101	0.0196	0.6345	0.5321	0.0032	0.0023	432.4126	0.7052	
nsga10k2x	WAMS	207786	93	0.0392	0.6355	0.5372	0.0026	0.0025	697.0140	0.7041	
nsga10k2x	WAMS	208204	102	0.0539	0.6040	0.5320	0.0030	0.0043	587.4986	0.7160	
nsga10k2x	WAMS	208851	120	0.0196	0.5868	0.5302	0.0027	0.0025	723.1212	0.6011	
nsga10k2x	WAMS	206681	100	0.0343	0.6552	0.5334	0.0032	0.0025	623.5263	0.7302	
nsga10k2x	WAMS	207488	117	0.0049	0.5731	0.5169	0.0039	0.0033	708.8588	0.6110	
nsga10k2x	WAMS	207454	99	0.0098	0.6081	0.5249	0.0034	0.0029	1001.9634	0.6716	
nsga10k2x	WMET	89689	88	0.0109	0.5713	0.5037	0.0033	0.0026	362.3910	0.6382	
nsga10k2x	WMET	90343	88	0.0109	0.5623	0.5006	0.0042	0.0026	651.3086	0.5168	
nsga10k2x	WMET	90903	83	0.0163	0.6615	0.5052	0.0047	0.0036	399.7580	0.6711	
nsga10k2x	WMET	90295	88	0.0000	0.6016	0.4954	0.0057	0.0030	536.6638	0.5197	
nsga10k2x	WMET	90804	88	0.0109	0.5900	0.5024	0.0043	0.0025	425.5574	0.5416	
nsga10k2x	WMET	91256	85	0.0272	0.6318	0.5076	0.0038	0.0036	411.2963	0.6747	
nsga10k2x	WMET	90799	88	0.0054	0.5924	0.4997	0.0042	0.0028	587.9885	0.5940	
nsga10k2x	WMET	90559	82	0.0272	0.5222	0.5071	0.0044	0.0024	124.7635	0.4952	
nsga10k2x	WMET	90192	82	0.0217	0.6062	0.5064	0.0039	0.0025	357.5603	0.5462	
nsga10k2x	WMET	90833	88	0.0163	0.5190	0.5036	0.0039	0.0025	420.7182	0.4884	
nsga10k2x	WMET	91233	88	0.0326	0.5485	0.5129	0.0035	0.0039	132.5646	0.6148	
nsga10k2x	WMET	90604	85	0.0109	0.5781	0.5009	0.0044	0.0025	337.2657	0.5523	
nsga10k2x	WMET	90692	86	0.0109	0.5805	0.5008	0.0039	0.0024	337.8524	0.5474	
nsga10k2x	WMET	90254	88	0.0163	0.6326	0.5011	0.0044	0.0030	307.4263	0.6534	
nsga10k2x	WMET	90565	88	0.0380	0.6411	0.5086	0.0039	0.0029	410.8070	0.6453	
nsga10k2x	WMET	90186	88	0.0489	0.4964	0.5100	0.0036	0.0022	5.0000	0.4778	
nsga10k2x	WMET	90116	83	0.0272	0.6169	0.5119	0.0034	0.0031	363.8608	0.5711	
nsga10k2x	WMET	90321	88	0.0054	0.5505	0.4923	0.0048	0.0030	437.2745	0.5089	
nsga10k2x	WMET	90507	88	0.0109	0.6039	0.5026	0.0048	0.0033	270.0778	0.6238	
nsga10k2x	WMET	90289	84	0.0163	0.6430	0.5016	0.0043	0.0030	431.2256	0.6551	
nsga10k2x	WMET	90278	88	0.0163	0.5813	0.5030	0.0044	0.0026	423.0779	0.5607	
nsga10k2x	WMET	90589	86	0.0163	0.5068	0.5034	0.0044	0.0025	211.6497	0.5357	
nsga10k2x	WMET	90294	86	0.0109	0.6811	0.4990	0.0047	0.0028	47.9221	0.7321	
nsga10k2x	WMET	90546	88	0.0217	0.5971	0.5004	0.0048	0.0032	193.4776	0.6231	
nsga10k2x	WMET	90352	88	0.0054	0.6311	0.4916	0.0051	0.0040	631.8407	0.6771	
nsga10k2x	WMET	90110	87	0.0109	0.5627	0.5019	0.0047	0.0024	248.6109	0.5505	
nsga10k2x	WMET	90030	86	0.0435	0.6352	0.5093	0.0037	0.0032	288.0361	0.6736	
nsga10k2x	WMET	90666	87	0.0380	0.5542	0.5126	0.0036	0.0023	266.1451	0.6142	
nsga10k2x	WMET	90572	86	0.0217	0.6221	0.5033	0.0038	0.0036	385.5268	0.6662	
nsga10k2x	WMET	90850	88	0.0109	0.5810	0.5005	0.0041	0.0035	415.7992	0.6309	
nsga10k2x	WMET	90123	87	0.0000	0.6165	0.5022	0.0041	0.0028	388.3055	0.6561	
nsga10k2x	WMET	90276	86	0.0380	0.6362	0.5071	0.0039	0.0041	361.3024	0.7120	
nsga10k2x	WMET	90761	82	0.0380	0.6207	0.5114	0.0040	0.0029	313.4008	0.6544	
nsga10k2x	WMET	90367	88	0.0326	0.5852	0.5074	0.0037	0.0023	497.3658	0.5978	
nsga10k2x	WMET	90498	88	0.0109	0.5675	0.4998	0.0044	0.0033	100.1386	0.6018	
nsga10k2x	WMET	90689	88	0.0109	0.7008	0.5055	0.0059	0.0027	205.9087	0.6973	
nsga10k2x	WMET	90189	88	0.0109	0.6014	0.4987	0.0047	0.0030	623.0168	0.6162	
nsga10k2x	WMET	90366	88	0.0380	0.5764	0.5114	0.0033	0.0024	187.2439	0.5830	
nsga10k2x	WMET	89970	87	0.0109	0.6021	0.4964	0.0050	0.0029	711.0672	0.5706	
nsga10k2x	WMET	90099	81	0.0217	0.5859	0.5056	0.0036	0.0037	474.0498	0.6932	
nsga10k2x	WMET	90332	88	0.0326	0.5701	0.5082	0.0042	0.0029	8.0478	0.6067	
nsga10k2x	WMET	90404	88	0.0054	0.6034	0.5023	0.0041	0.0024	293.0765	0.6588	
nsga10k2x	WMET	90467	88	0.0272	0.5822	0.5046	0.0044	0.0026	110.2538	0.5684	
nsga10k2x	WMET	90080	87	0.0326	0.5744	0.5083	0.0039	0.0026	285.5595	0.5859	
nsga10k2x	WMET	89725	88	0.0109	0.6881	0.4978	0.0067	0.0029	525.6835	0.6709	
nsga10k2x	WMET	90757	88	0.0380	0.4745	0.5053	0.0036	0.0036	305.7637	0.5851	
nsga10k2x	WMET	90677	88	0.0326	0.5972	0.5119	0.0036	0.0021	336.4602	0.4881	
nsga10k2x	WMET	81143	88	0.0109	0.5846	0.5051	0.0051	0.0025	289.8030	0.5035	
nsga10k2x	WMET	72498	87	0.0217	0.6402	0.5059	0.0038	0.0024	242.7477	0.5416	
nsga10k2x	WMET	72361	88	0.0163	0.5400	0.5002	0.0042	0.0024	577.0160	0.4877	
nsga20k2x	ACAD	212970	80	0.0396	0.5643	0.4781	0.0044	0.0029	281.6243	0.5242	
nsga20k2x	ACAD	210256	80	0.0149	0.6356	0.4755	0.0062	0.0026	45.8273	0.5996	
nsga20k2x	ACAD	213658	80	0.0099	0.5607	0.4743	0.0049	0.0026	155.8874	0.5228	
nsga20k2x	ACAD	214173	80	0.0248	0.6082	0.4659	0.0065	0.0033	429.3382	0.5892	
nsga20k2x	ACAD	213076	80	0.0149	0.5259	0.4662	0.0057	0.0034	531.6504	0.5413	
nsga20k2x	ACAD	216530	79	0.0050	0.5908	0.4710	0.0043	0.0028	276.1736	0.5431	
nsga20k2x	ACAD	217762	79	0.0099	0.5883	0.4665	0.0067	0.0031	386.4109	0.5396	
nsga20k2x	ACAD	216892	78	0.0149	0.5090	0.4642	0.0055	0.0029	414.7596	0.5052	
nsga20k2x	ACAD	220355	78	0.0050	0.5731	0.4679	0.0055	0.0029	185.4834	0.5011	
nsga20k2x	ACAD	218038	79	0.0495	0.6943	0.4781	0.0051	0.0029	150.6452	0.5852	
nsga20k2x	ACAD	204616	80	0.0050	0.5789	0.4652	0.0060	0.0035	447.8481	0.5088	
nsga20k2x	ACAD	170240	80	0.0198	0.4781	0.4722	0.0052	0.0026	500.9256	0.3794	
nsga20k2x	ACAD	170329	80	0.0198	0.5828	0.4683	0.0071	0.0031	292.0757	0.5903	
nsga20k2x	ACAD	169972	80	0.0099	0.6523	0.4673	0.0051	0.0034	505.3589	0.6632	
nsga20k2x	ACAD	170491	80	0.0248	0.5755	0.4754	0.0047	0.0027	260.6844	0.5982	
nsga20k2x	ACAD	171524	77	0.0149	0.5652	0.4752	0.0049	0.0043	328.6299	0.6342	
nsga20k2x	ACAD	165022	78	0.0000	0.5673	0.4625	0.0053	0.0036	529.1886	0.6155	
nsga20k2x	ACAD	164229	80	0.0099	0.5233	0.4678	0.0055	0.0029	445.8167	0.4833	
nsga20k2x	ACAD	164816	77	0.0248	0.4817	0.4762	0.0053	0.0029	43.7979	0.4492	
nsga20k2x	ACAD	163733	80	0.0198	0.5553	0.4694	0.0046	0.0029	453.3353	0.5828	
nsga20k2x	ACAD	164082	80	0.0297	0.5539	0.4808	0.0054	0.0026	186.4909	0.5141	
nsga20k2x	ACAD	165595	80	0.0198	0.5148	0.4771	0.0054	0.0025	4.8000	0.4241	
nsga20k2x	ACAD	164660	78	0.0198	0.5329	0.4671	0.0045	0.0030	629.5026	0.5607	
nsga20k2x	ACAD	164093	77	0.0248	0.5542	0.4849	0.0039	0.0032	4.0000	0.5908	
nsga20k2x	ACAD	163287	78	0.0248	0.6748	0.4700	0.0051	0.0029	474.5384	0.6433	
nsga20k2x	ACAD	165207	76	0.0099	0.7480	0.4682	0.0083	0.0029	456.4747	0.5912	
nsga20k2x	ACAD	165473	80	0.0396	0.5619	0.4775	0.0043	0.0033	114.8496	0.6081	
nsga20k2x	ACAD	165538	80	0.0198	0.7035	0.4712	0.0106	0.0027	342.0230	0.7153	
nsga20k2x	ACAD	164240	80	0.0099	0.6811	0.4687	0.0072	0.0027	376.1560	0.6238	
nsga20k2x	ACAD	164312	80	0.0198	0.5155	0.4752	0.0048	0.0026	40.0533	0.4973	
nsga20k2x	ACAD	164936	77	0.0297	0.6239	0.4683	0.0060	0.0035	670.3286	0.6702	
nsga20k2x	ACAD	163990	80	0.0099	0.5659	0.4641	0.0050	0.0030	650.4570	0.4393	
nsga20k2x	ACAD	163759	80	0.0446	0.5763	0.4659	0.0048	0.0029	635.9922	0.5618	
nsga20k2x	ACAD	164059	78	0.0248	0.5506	0.4750	0.0061	0.0026	291.3097	0.5694	
nsga20k2x	ACAD	163912	76	0.0248	0.6522	0.4718	0.0052	0.0028	496.5324	0.5873	
nsga20k2x	ACAD	165389	80	0.0446	0.5956	0.4861	0.0050	0.0023	154.1137	0.4930	
nsga20k2x	ACAD	165162	73	0.0446	0.5972	0.4780	0.0052	0.0034	322.2230	0.6373	
nsga20k2x	ACAD	165086	80	0.0198	0.6038	0.4701	0.0047	0.0027	451.6791	0.5421	
nsga20k2x	ACAD	163995	80	0.0050	0.7062	0.4682	0.0062	0.0030	320.7064	0.6653	
nsga20k2x	ACAD	166092	79	0.0050	0.5843	0.4632	0.0073	0.0039	441.3575	0.6232	
nsga20k2x	ACAD	164797	80	0.0149	0.5357	0.4786	0.0041	0.0026	263.2199	0.5336	
nsga20k2x	ACAD	164597	79	0.0347	0.6289	0.4727	0.0064	0.0026	470.3777	0.6379	
nsga20k2x	ACAD	164117	80	0.0198	0.5106	0.4722	0.0055	0.0032	314.2596	0.5630	
nsga20k2x	ACAD	163575	78	0.0099	0.6797	0.4694	0.0059	0.0029	323.7651	0.6081	
nsga20k2x	ACAD	165738	80	0.0198	0.5181	0.4701	0.0048	0.0028	352.6562	0.5028	
nsga20k2x	ACAD	163816	80	0.0347	0.4546	0.4744	0.0047	0.0027	276.2148	0.4539	
nsga20k2x	ACAD	164055	80	0.0000	0.6404	0.4594	0.0069	0.0034	160.6205	0.5657	
nsga20k2x	ACAD	164309	79	0.0347	0.5592	0.4711	0.0055	0.0030	203.9914	0.5633	
nsga20k2x	ACAD	165608	78	0.0198	0.6600	0.4755	0.0067	0.0025	82.8009	0.7405	
nsga20k2x	ACAD	164593	79	0.0050	0.7266	0.4590	0.0074	0.0033	445.6476	0.6266	
nsga20k2x	OMET	964431	105	0.0341	0.6166	0.5293	0.0035	0.0029	1224.0928	0.6609	
nsga20k2x	OMET	990696	92	0.0511	0.6638	0.5355	0.0038	0.0029	151.4163	0.7058	
nsga20k2x	OMET	991409	105	0.0227	0.6431	0.5286	0.0036	0.0031	750.8870	0.7203	
nsga20k2x	OMET	987745	96	0.0057	0.6472	0.5306	0.0035	0.0034	475.5198	0.6945	
nsga20k2x	OMET	988989	105	0.0114	0.6688	0.5317	0.0030	0.0033	1167.2009	0.7484	
nsga20k2x	OMET	991991	100	0.0170	0.6312	0.5309	0.0033	0.0029	1413.8238	0.6782	
nsga20k2x	OMET	987518	93	0.0114	0.5994	0.5349	0.0035	0.0027	545.9843	0.6783	
nsga20k2x	OMET	982062	112	0.0170	0.6538	0.5404	0.0033	0.0023	694.9618	0.6243	
nsga20k2x	OMET	988682	104	0.0170	0.6098	0.5344	0.0032	0.0023	397.0376	0.6551	
nsga20k2x	OMET	989010	104	0.0170	0.6871	0.5303	0.0036	0.0030	1152.5036	0.7571	
nsga20k2x	OMET	988909	101	0.0227	0.6196	0.5320	0.0036	0.0030	790.7097	0.6782	
nsga20k2x	OMET	985565	98	0.0227	0.6874	0.5379	0.0033	0.0027	219.1000	0.6647	
nsga20k2x	OMET	994112	110	0.0284	0.6370	0.5348	0.0035	0.0026	676.5243	0.6793	
nsga20k2x	OMET	987804	104	0.0284	0.6741	0.5365	0.0032	0.0027	731.8864	0.7181	
nsga20k2x	OMET	990461	105	0.0341	0.6723	0.5358	0.0034	0.0031	735.0716	0.6989	
nsga20k2x	OMET	987256	106	0.0227	0.6628	0.5339	0.0035	0.0025	409.9524	0.5815	
nsga20k2x	OMET	994569	96	0.0284	0.6612	0.5358	0.0034	0.0036	906.6936	0.7368	
nsga20k2x	OMET	985390	94	0.0227	0.6535	0.5378	0.0036	0.0025	468.5486	0.6658	
nsga20k2x	OMET	991536	102	0.0170	0.6546	0.5288	0.0038	0.0028	814.4762	0.7230	
nsga20k2x	OMET	988826	99	0.0170	0.6366	0.5359	0.0038	0.0040	641.3710	0.7140	
nsga20k2x	OMET	984567	99	0.0114	0.6772	0.5238	0.0040	0.0029	1477.3426	0.6480	
nsga20k2x	OMET	986331	95	0.0284	0.6235	0.5250	0.0039	0.0027	1882.0987	0.6346	
nsga20k2x	OMET	988706	93	0.0511	0.5831	0.5422	0.0028	0.0020	589.8969	0.5963	
nsga20k2x	OMET	993411	83	0.0284	0.7008	0.5405	0.0032	0.0036	810.7704	0.7546	
nsga20k2x	OMET	991060	114	0.0114	0.6119	0.5281	0.0034	0.0027	1215.7146	0.6067	
nsga20k2x	OMET	992085	102	0.0170	0.6003	0.5337	0.0038	0.0025	330.6198	0.6233	
nsga20k2x	OMET	991683	93	0.0341	0.5876	0.5394	0.0035	0.0025	29.6270	0.6846	
nsga20k2x	OMET	987747	101	0.0284	0.5851	0.5362	0.0035	0.0023	1049.7436	0.6155	
nsga20k2x	OMET	985910	108	0.0114	0.5710	0.5289	0.0036	0.0025	911.5970	0.5523	
nsga20k2x	OMET	990944	101	0.0170	0.5884	0.5276	0.0037	0.0031	1116.7526	0.5870	
nsga20k2x	OMET	990225	99	0.0170	0.6101	0.5300	0.0037	0.0029	674.5919	0.6567	
nsga20k2x	OMET	988248	100	0.0057	0.6044	0.5271	0.0036	0.0056	1243.3258	0.7148	
nsga20k2x	OMET	988499	103	0.0114	0.6085	0.5287	0.0037	0.0030	848.2669	0.7020	
nsga20k2x	OMET	988109	103	0.0114	0.5812	0.5355	0.0033	0.0024	21.2000	0.6240	
nsga20k2x	OMET	982414	114	0.0114	0.6428	0.5237	0.0038	0.0028	1308.9988	0.6428	
nsga20k2x	OMET	984150	100	0.0284	0.5966	0.5344	0.0041	0.0026	377.6778	0.6445	
nsga20k2x	OMET	1007074	99	0.0625	0.6736	0.5448	0.0030	0.0025	371.3020	0.6935	
nsga20k2x	OMET	1010470	101	0.0170	0.6438	0.5268	0.0043	0.0031	225.4544	0.7104	
nsga20k2x	OMET	995649	103	0.0114	0.6813	0.5338	0.0041	0.0027	720.6062	0.7442	
nsga20k2x	OMET	993578	99	0.0341	0.6110	0.5354	0.0036	0.0023	364.1119	0.6494	
nsga20k2x	OMET	986195	103	0.0057	0.5780	0.5269	0.0040	0.0028	893.8714	0.5626	
nsga20k2x	OMET	991264	107	0.0114	0.6193	0.5364	0.0030	0.0029	412.5667	0.7189	
nsga20k2x	OMET	986284	120	0.0057	0.6320	0.5256	0.0033	0.0029	1046.2969	0.5987	
nsga20k2x	OMET	991170	103	0.0170	0.6371	0.5257	0.0040	0.0033	1139.5091	0.6893	
nsga20k2x	OMET	987573	116	0.0114	0.6552	0.5339	0.0034	0.0023	424.0829	0.7064	
nsga20k2x	OMET	990670	102	0.0227	0.5863	0.5296	0.0039	0.0026	1061.8223	0.6257	
nsga20k2x	OMET	987391	110	0.0057	0.6036	0.5325	0.0038	0.0025	320.4522	0.5614	
nsga20k2x	OMET	990140	97	0.0114	0.6746	0.5278	0.0041	0.0029	701.9751	0.6124	
nsga20k2x	OMET	964889	107	0.0000	0.6533	0.5267	0.0035	0.0027	1155.0790	0.5973	
nsga20k2x	OMET	801754	108	0.0114	0.6139	0.5300	0.0037	0.0033	797.9017	0.6708	
nsga20k2x	PARM	1517243	54	0.0256	0.5635	0.4911	0.0066	0.0042	1387.2528	0.6176	
nsga20k2x	PARM	1364531	66	0.0085	0.6426	0.4868	0.0065	0.0055	1412.9909	0.7316	
nsga20k2x	PARM	1177578	57	0.0256	0.6306	0.4842	0.0069	0.0055	1923.5854	0.7407	
nsga20k2x	PARM	1167499	60	0.0171	0.6443	0.4811	0.0067	0.0069	2571.2705	0.7468	
nsga20k2x	PARM	1168696	57	0.0256	0.6644	0.4747	0.0081	0.0054	2056.2500	0.6036	
nsga20k2x	PARM	1170243	61	0.0342	0.6546	0.4837	0.0096	0.0048	1062.9510	0.6718	
nsga20k2x	PARM	1167769	70	0.0000	0.6477	0.4693	0.0081	0.0065	2596.5445	0.6873	
nsga20k2x	PARM	1184511	66	0.0427	0.6327	0.4937	0.0065	0.0052	576.6357	0.7236	
nsga20k2x	PARM	1206266	68	0.0256	0.6578	0.4806	0.0071	0.0049	1113.0226	0.7012	
nsga20k2x	PARM	1204306	56	0.0513	0.6820	0.5017	0.0058	0.0064	1596.3686	0.7760	
nsga20k2x	PARM	1204054	65	0.0256	0.6838	0.4937	0.0066	0.0044	876.4283	0.7188	
nsga20k2x	PARM	1204687	66	0.0085	0.6660	0.4803	0.0072	0.0050	1078.3481	0.6947	
nsga20k2x	PARM	1205028	69	0.0171	0.7509	0.4832	0.0081	0.0049	1756.9680	0.6865	
nsga20k2x	PARM	1210119	73	0.0256	0.6885	0.4792	0.0066	0.0050	1819.6556	0.6691	
nsga20k2x	PARM	1205380	65	0.0513	0.6998	0.4825	0.0076	0.0047	1244.2855	0.6507	
nsga20k2x	PARM	1203648	75	0.0000	0.5972	0.4760	0.0068	0.0048	1553.2997	0.6724	
nsga20k2x	PARM	1208009	55	0.0171	0.7108	0.4855	0.0077	0.0056	926.8836	0.7636	
nsga20k2x	PARM	1205016	70	0.0085	0.6435	0.4895	0.0060	0.0052	1805.5700	0.7117	
nsga20k2x	PARM	1203433	67	0.0000	0.5940	0.4837	0.0065	0.0044	1789.6155	0.6009	
nsga20k2x	PARM	1208012	59	0.0342	0.6098	0.4822	0.0059	0.0053	2286.4901	0.6494	
nsga20k2x	PARM	1205254	59	0.0085	0.6515	0.4814	0.0073	0.0053	1861.9334	0.7181	
nsga20k2x	PARM	1204726	69	0.0085	0.7798	0.4869	0.0080	0.0047	1200.8102	0.8191	
nsga20k2x	PARM	1208660	74	0.0000	0.7397	0.4761	0.0069	0.0051	2120.0223	0.8043	
nsga20k2x	PARM	1202238	61	0.0171	0.6549	0.4873	0.0060	0.0045	1300.7542	0.7073	
nsga20k2x	PARM	1205151	62	0.0000	0.6340	0.4749	0.0075	0.0052	1675.1022	0.6615	
nsga20k2x	PARM	1205990	60	0.0427	0.6872	0.4978	0.0061	0.0045	21.8000	0.7688	
nsga20k2x	PARM	1207571	75	0.0000	0.5914	0.4662	0.0072	0.0069	2735.8344	0.6945	
nsga20k2x	PARM	1208556	72	0.0171	0.6626	0.4845	0.0066	0.0053	662.8776	0.6944	
nsga20k2x	PARM	1205491	65	0.0085	0.6787	0.4849	0.0078	0.0045	1435.9815	0.7130	
nsga20k2x	PARM	1203100	60	0.0085	0.6731	0.4808	0.0079	0.0050	1166.1812	0.6687	
nsga20k2x	PARM	1205337	65	0.0256	0.6295	0.4871	0.0061	0.0044	1853.2960	0.6606	
nsga20k2x	PARM	1201789	68	0.0256	0.6851	0.4873	0.0061	0.0057	2136.3665	0.7546	
nsga20k2x	PARM	1206753	68	0.0085	0.6548	0.4739	0.0086	0.0059	1830.7440	0.7070	
nsga20k2x	PARM	1204155	63	0.0342	0.7178	0.4839	0.0085	0.0046	2011.3138	0.7827	
nsga20k2x	PARM	1202402	83	0.0171	0.6493	0.4787	0.0070	0.0058	21.6000	0.7291	
nsga20k2x	PARM	1207090	64	0.0000	0.6169	0.4699	0.0072	0.0052	2246.7258	0.5880	
nsga20k2x	PARM	1206791	68	0.0085	0.7695	0.4962	0.0088	0.0049	694.6907	0.7949	
nsga20k2x	PARM	1237314	64	0.0427	0.5791	0.4926	0.0070	0.0044	1583.5257	0.5669	
nsga20k2x	PARM	1206211	65	0.0171	0.7988	0.4812	0.0089	0.0058	2003.3038	0.8675	
nsga20k2x	PARM	1203843	66	0.0000	0.6910	0.4773	0.0074	0.0052	1966.8312	0.8153	
nsga20k2x	PARM	1208827	76	0.0085	0.6514	0.4702	0.0082	0.0056	1116.8434	0.6665	
nsga20k2x	PARM	1207782	65	0.0171	0.6284	0.4974	0.0062	0.0064	902.1181	0.7279	
nsga20k2x	PARM	1202845	57	0.0342	0.6302	0.4931	0.0067	0.0042	1180.9209	0.6257	
nsga20k2x	PARM	1202944	63	0.0342	0.5828	0.4926	0.0057	0.0037	1399.1757	0.5710	
nsga20k2x	PARM	1203580	62	0.0427	0.7079	0.4896	0.0070	0.0052	1101.2861	0.7802	
nsga20k2x	PARM	1202486	72	0.0256	0.7106	0.4890	0.0068	0.0074	433.4025	0.8040	
nsga20k2x	PARM	1204676	68	0.0171	0.6898	0.4740	0.0100	0.0054	2066.6361	0.7012	
nsga20k2x	PARM	1012124	54	0.0171	0.6157	0.4863	0.0065	0.0042	1259.2334	0.6336	
nsga20k2x	PARM	817937	82	0.0171	0.6340	0.4833	0.0068	0.0051	1218.8407	0.6306	
nsga20k2x	PARM	775500	49	0.0513	0.5787	0.5039	0.0062	0.0046	772.7650	0.6622	
nsga20k2x	PSOA	804117	82	0.0110	0.5729	0.4371	0.0068	0.0039	2112.8192	0.5769	
nsga20k2x	PSOA	791966	91	0.0055	0.5990	0.4421	0.0059	0.0035	2506.8429	0.5909	
nsga20k2x	PSOA	803568	98	0.0165	0.8416	0.4450	0.0151	0.0034	1455.5547	0.9260	
nsga20k2x	PSOA	802089	96	0.0055	0.5927	0.4362	0.0061	0.0038	2729.2021	0.6444	
nsga20k2x	PSOA	800288	80	0.0055	0.5996	0.4286	0.0077	0.0041	2712.4029	0.5911	
nsga20k2x	PSOA	798646	94	0.0000	0.5913	0.4362	0.0062	0.0043	1340.1100	0.6170	
nsga20k2x	PSOA	799473	89	0.0055	0.7399	0.4406	0.0075	0.0038	1715.3558	0.7707	
nsga20k2x	PSOA	801187	89	0.0110	0.5784	0.4420	0.0058	0.0037	1495.5515	0.5964	
nsga20k2x	PSOA	801770	88	0.0275	0.7580	0.4446	0.0085	0.0039	1315.2881	0.7489	
nsga20k2x	PSOA	797180	98	0.0330	0.6016	0.4422	0.0059	0.0036	968.8212	0.6551	
nsga20k2x	PSOA	801720	86	0.0440	0.6022	0.4505	0.0053	0.0032	951.9126	0.6006	
nsga20k2x	PSOA	799475	81	0.0110	0.5390	0.4302	0.0065	0.0040	2900.9107	0.6231	
nsga20k2x	PSOA	800038	85	0.0220	0.6160	0.4450	0.0062	0.0037	762.5665	0.6252	
nsga20k2x	PSOA	799332	95	0.0330	0.6222	0.4456	0.0062	0.0032	2086.6478	0.5967	
nsga20k2x	PSOA	801699	102	0.0440	0.6923	0.4559	0.0056	0.0041	572.1227	0.7371	
nsga20k2x	PSOA	800232	86	0.0110	0.6918	0.4325	0.0087	0.0039	3052.0771	0.6851	
nsga20k2x	PSOA	801535	95	0.0220	0.6982	0.4443	0.0065	0.0035	31.3000	0.6953	
nsga20k2x	PSOA	796009	98	0.0055	0.6041	0.4410	0.0062	0.0039	1482.4594	0.5892	
nsga20k2x	PSOA	794212	88	0.0330	0.5669	0.4471	0.0055	0.0030	1216.4467	0.5676	
nsga20k2x	PSOA	799052	92	0.0165	0.6031	0.4441	0.0059	0.0035	1414.3204	0.6142	
nsga20k2x	PSOA	798378	85	0.0165	0.5905	0.4445	0.0054	0.0031	1857.5534	0.6573	
nsga20k2x	PSOA	801270	78	0.0220	0.5903	0.4479	0.0062	0.0034	1843.6808	0.6015	
