config	inst	time	count	best	spr	hv	gd	
nsga50k2x	#3	1210077	76	0.0000	0.8508	0.3932	0.0258	
nsga50k2x	#3	1222080	84	0.0090	0.6832	0.4010	0.0118	
nsga50k2x	#3	1222795	76	0.0000	0.7075	0.4122	0.0139	
nsga50k2x	#3	1217178	72	0.0000	0.5743	0.4029	0.0106	
nsga50k2x	#3	1217600	67	0.0270	0.6467	0.4277	0.0107	
nsga50k2x	#3	1225601	63	0.0090	0.6859	0.4178	0.0103	
nsga50k2x	#3	1222009	65	0.0270	0.8492	0.4241	0.0209	
nsga50k2x	#3	1227963	69	0.0180	0.6477	0.4408	0.0117	
nsga50k2x	#3	1227794	79	0.0090	0.6906	0.4246	0.0090	
nsga50k2x	#3	1223116	81	0.0000	0.6837	0.3936	0.0125	
nsga50k2x	#3	1227007	62	0.0450	0.7450	0.4387	0.0089	
nsga50k2x	#3	1222107	68	0.0270	0.6259	0.4189	0.0092	
nsga50k2x	#3	1232588	63	0.0360	0.7701	0.4277	0.0150	
nsga50k2x	#3	1224159	67	0.0000	0.6505	0.4193	0.0128	
nsga50k2x	#3	1233019	63	0.0450	0.7368	0.4321	0.0179	
nsga50k2x	#3	1145147	56	0.0450	0.6726	0.4532	0.0086	
nsga50k2x	#3	745821	62	0.0270	0.6950	0.4383	0.0135	
nsga50k2x	#3	749805	75	0.0090	0.6480	0.4140	0.0103	
nsga50k2x	#3	748079	77	0.0000	0.6228	0.4226	0.0089	
nsga50k2x	#3	748496	65	0.0180	0.6212	0.3995	0.0124	
nsga50k2x	#3	756407	62	0.0270	0.7434	0.4339	0.0151	
nsga50k2x	#3	751614	70	0.0360	0.6616	0.4345	0.0116	
nsga50k2x	#3	752142	68	0.0000	0.6970	0.4123	0.0118	
nsga50k2x	#3	747995	69	0.0360	0.6307	0.4251	0.0098	
nsga50k2x	#3	745005	65	0.0270	0.7176	0.4343	0.0124	
nsga50k2x	#3	747281	77	0.0000	0.6839	0.4031	0.0108	
nsga50k2x	#3	750805	63	0.0180	0.7099	0.3979	0.0159	
nsga50k2x	#3	745419	68	0.0180	0.5169	0.4127	0.0090	
nsga50k2x	#3	750721	72	0.0270	0.6313	0.4244	0.0095	
nsga50k2x	#3	757079	64	0.0270	0.6537	0.4158	0.0199	
nsga50k2x	#3	750131	74	0.0090	0.7870	0.4115	0.0178	
nsga50k2x	#3	749381	59	0.0270	0.6738	0.4378	0.0093	
nsga50k2x	#3	750029	65	0.0270	0.6622	0.4355	0.0091	
nsga50k2x	#3	746973	54	0.0450	0.6632	0.4297	0.0129	
nsga50k2x	#3	749123	61	0.0180	0.6172	0.4256	0.0126	
nsga50k2x	#3	750252	74	0.0360	0.7233	0.4369	0.0114	
nsga50k2x	#3	747584	60	0.0090	0.5852	0.4327	0.0092	
rs50k	#3	1190667	26	0.0000	0.7938	0.0000	0.2175	
rs50k	#3	1059994	31	0.0000	0.8544	0.0032	0.2419	
rs50k	#3	1051279	27	0.0000	0.7953	0.0000	0.2207	
rs50k	#3	1050374	31	0.0000	0.8258	0.0000	0.2400	
rs50k	#3	1050588	33	0.0000	0.9147	0.0000	0.1950	
rs50k	#3	1050456	31	0.0000	0.7934	0.0000	0.2193	
rs50k	#3	1042210	27	0.0000	0.7669	0.0000	0.2428	
rs50k	#3	1041062	21	0.0000	0.7098	0.0000	0.2332	
rs50k	#3	1041216	26	0.0000	0.9711	0.0000	0.2609	
rs50k	#3	1042534	38	0.0000	0.9606	0.0000	0.2065	
rs50k	#3	1041301	33	0.0000	0.8873	0.0000	0.2558	
rs50k	#3	1042510	27	0.0000	0.8148	0.0000	0.2465	
rs50k	#3	1041534	26	0.0000	0.7220	0.0000	0.2074	
rs50k	#3	1041772	24	0.0000	0.7770	0.0000	0.1911	
rs50k	#3	1041543	27	0.0000	0.7996	0.0000	0.2266	
rs50k	#3	1040900	22	0.0000	0.9599	0.0000	0.2815	
rs50k	#3	1042477	37	0.0000	0.7817	0.0000	0.2009	
rs50k	#3	1042884	30	0.0000	0.7766	0.0000	0.2004	
rs50k	#3	1042483	27	0.0000	0.7670	0.0000	0.2002	
rs50k	#3	1041789	25	0.0000	0.7681	0.0000	0.2549	
rs50k	#3	1042160	25	0.0000	0.7990	0.0000	0.2518	
rs50k	#3	1042033	27	0.0000	0.8686	0.0000	0.1956	
rs50k	#3	1042351	37	0.0000	1.0513	0.0000	0.2277	
rs50k	#3	1041098	28	0.0000	0.7726	0.0000	0.2025	
rs50k	#3	1043803	31	0.0000	0.8168	0.0000	0.2222	
rs50k	#3	1041900	23	0.0000	0.7313	0.0000	0.2373	
rs50k	#3	1042466	25	0.0000	0.7735	0.0000	0.2207	
rs50k	#3	1043402	30	0.0000	0.7863	0.0000	0.1871	
rs50k	#3	1042262	32	0.0000	0.8596	0.0000	0.1959	
rs50k	#3	1042218	26	0.0000	0.9142	0.0000	0.2120	
rs50k	#3	1043200	32	0.0000	0.8134	0.0000	0.2032	
rs50k	#3	1042758	24	0.0000	1.0744	0.0012	0.2620	
rs50k	#3	1048988	23	0.0000	0.7706	0.0000	0.2097	
rs50k	#3	1049433	25	0.0000	0.8347	0.0000	0.2010	
rs50k	#3	1048815	28	0.0000	0.7695	0.0000	0.2554	
rs50k	#3	1049274	31	0.0000	0.9320	0.0000	0.2185	
