inst	noh	mks	cst
I2	48.2035	376.9	208910.5536
I2	83.5571	341.6	212498.2651
I2	77.2012	347.9	211810.7967
I2	56.3156	368.8	209579.3762
I2	104.4854	320.7	214874.9852
I2	42.7269	382.4	208331.1228
I2	84.8413	340.3	212543.1161
I2	97.4123	327.7	214194.323
I2	81.4054	343.7	212350.5317
I2	98.1027	327	214171.7442
I2	95.4263	329.7	213803.6784
I2	79.0984	346	212086.4485
I2	36.9061	388.2	207690.2713
I2	84.6074	340.5	212678.9792
I2	50.9606	374.2	209067.2916
I2	16.9523	408.2	205766.1871
I2	120.8303	304.3	216901.749
I2	28.6147	396.5	206914.4096
I2	19.5106	405.6	206020.012
I2	85.6089	339.5	212773.5365
I2	120.2458	304.9	216768.3473
I2	18.7769	406.4	205931.9762
I2	25.5014	399.6	206629.3194
I2	81.1939	344	212148.755
I2	87.3032	337.8	212928.5581
I2	44.4331	380.7	208456.4613
I2	51.0045	374.1	209165.0057
I2	117.2263	307.9	216423.8124
I2	64.2187	360.9	210409.2232
I2	31.8029	393.3	207262.4082
I2	87.8047	337.3	213014.4035
I2	119.6194	305.5	216723.9038
I2	79.3215	345.8	212032.5882
I2	83.6009	341.5	212422.8631
I2	64.6983	360.4	210510.0396
I2	112.7192	312.4	215894.992
I2	43.6321	381.5	208416.3468
I2	87.0197	338.1	212804.2138
I2	106.61	318.5	215185.2305
I2	51.7071	373.4	209260.8523
I2	105.7185	319.4	215084.2664
I2	29.6141	395.5	207004.6829
I2	69.5082	355.6	210989.2003
I2	104.6998	320.4	214970.3229
I2	30.2959	394.8	207102.1364
I2	34.3089	390.8	207498.3536
I2	26.8179	398.3	206735.955
I2	25.2107	399.9	206569.2861
I2	85.0987	340.1	212655.1958
I2	91.4214	333.7	213421.8863
I2	43.1194	382	208388.2712
I2	61.8128	363.3	210239.8713
I2	115.6365	309.5	216221.876
I2	74.3049	350.8	211472.1211
I2	115.7346	309.4	216247.3831
I2	24.8805	400.3	206537.7723
I2	119.402	305.7	216630.8425
I2	106.9392	318.2	215219.2237
I2	94.1118	331	213752.1978
I2	115.0469	310.1	216158.2317
I2	69.5232	355.6	210893.7337
I2	71.2664	353.9	211175.1112
I2	83.2588	341.9	212419.0958
I2	95.412	329.7	213985.3685
I2	100.6079	324.5	214453.3756
I2	54.904	370.2	209610.8507
I2	49.2133	375.9	208996.2041
I2	22.9091	402.2	206352.7864
I2	42.0003	383.1	208284.0502
I2	107.0223	318.1	215353.7674
I2	22.1035	403	206276.4601
I2	36.0022	389.1	207592.6945
I2	54.6117	370.5	209518.1154
I2	101.4718	323.7	214532.5966
I2	41.6484	383.5	208229.1769
I2	35.2737	389.9	207570.3135
I2	15.8101	409.3	205653.8236
I2	118.7489	306.4	216633.0152
I2	93.24	331.9	213661.7193
I2	53.6178	371.5	209384.177
I2	18.7357	406.4	205932.8924
I2	58.8112	366.3	209904.7047
I2	26.0371	399.1	206661.899
I2	23.912	401.2	206464.6485
I2	26.6064	398.5	206723.7625
I2	109.7493	315.4	215553.0348
I2	115.6148	309.5	216243.0705
I2	102.5111	322.6	214778.9524
I2	54.0022	371.1	209467.2711
I2	46.8078	378.3	208784.643
I2	18.4616	406.7	205917.0461
I2	98.3562	326.8	214183.4167
I2	104.1038	321	214970.2115
I2	31.2252	393.9	207196.6421
I2	52.6222	372.5	209270.4664
I2	90.8523	334.3	213362.8137
I2	73.1514	352	211396.6865
I2	98.8074	326.3	214402.0234
I2	73.7877	351.3	211495.3695
I2	61.9292	363.2	210130.1864
I2	59.9463	365.2	209963.2588
I2	28.9127	396.2	206941.3936
I2	97.1116	328	214276.6771
I2	71.1203	354	211263.3202
I2	40.0068	385.1	208041.037
I2	48.8123	376.3	208891.7006
I2	69.9523	355.2	210931.6112
I2	100.2681	324.9	214428.1825
I2	29.713	395.4	207009.7789
I2	71.204	353.9	211227.3236
I2	20.4394	404.7	206100.1859
I2	89.6516	335.5	213259.4124
I2	114.7024	310.4	216115.1604
I2	52.3019	372.8	209239.0452
I2	73.9064	351.2	211534.9159
I2	36.5173	388.6	207699.3913
I2	43.5457	381.6	208396.583
I2	61.5171	363.6	210221.1599
I2	70.4725	354.7	211086.3138
I2	80.5051	344.6	212141.2215
I2	63.4313	361.7	210276.1916
I2	20.0331	405.1	206053.1026
I2	76.407	348.7	211670.4119
I2	43.4044	381.7	208461.1153
I2	87.6927	337.5	213007.7077
I2	109.8079	315.3	215591.0904
I2	16.4399	408.7	205729.465
I2	117.5146	307.6	216449.1665
I2	83.1	342	212559.8718
I2	93.2057	331.9	213706.0799
I2	53.2023	371.9	209469.9526
I2	26.3012	398.8	206721.3997
I2	109.5675	315.6	215521.4854
I2	23.1158	402	206378.6594
I2	75.9062	349.2	211636.7929
I2	115.4575	309.7	216193.101
I2	52.7381	372.4	209244.7302
I2	89.7075	335.4	213338.7012
I2	48.2832	376.9	208866.4568
I2	100.6068	324.5	214460.8911
I2	33.2023	391.9	207438.7689
I2	47.8102	377.3	208945.6385
I2	92.7057	332.4	213602.2407
I2	52.1487	373	209185.375
I2	98.4394	326.7	214229.6157
I2	31.766	393.4	207198.0091
I2	116.3089	308.8	216284.9112
I2	108.0137	317.1	215333.1707
I2	85.3129	339.8	212722.1221
I2	73.9036	351.2	211578.952
I2	85.5014	339.6	212910.6287
I2	31.3043	393.8	207180.1408
I2	81.3989	343.7	212388.2506
I2	92.2233	332.9	213469.648
I2	102.3204	322.8	214702.7774
I2	22.1034	403	206299.2966
I2	104.4003	320.7	214903.0939
I2	110.3366	314.8	215616.297
I2	97.6871	327.5	214167.8119
I2	21.4099	403.7	206174.3126
I2	65.4053	359.7	210578.7776
I2	49.4992	375.6	209015.2039
I2	27.9072	397.2	206880.899
I2	21.7108	403.4	206243.8722
I2	90.7598	334.4	213276.9427
I2	54.8141	370.3	209473.9341
I2	106.4071	318.7	215140.6485
I2	42.4795	382.7	208307.691
I2	38.5042	386.6	207891.5498
I2	50.8537	374.3	209072.0599
I2	44.5036	380.6	208547.5164
I2	113.7315	311.4	215972.0208
I2	66.6029	358.5	210653.8752
I2	65.8077	359.3	210671.1678
I2	37.8006	387.3	207869.2761
I2	62.3206	362.8	210246.4839
I2	51.4662	373.7	209184.0879
I2	103.003	322.1	214748.465
I2	46.3584	378.8	208661.8394
I2	91.8223	333.3	213480.5662
I2	55.4131	369.7	209616.9171
I2	57.6983	367.4	209803.889
I2	70.8151	354.3	211130.7259
I2	47.1031	378	208714.1415
I2	49.2108	375.9	209027.1081
I2	47.356	377.8	208774.7855
I2	107.819	317.3	215263.2027
I2	80.609	344.5	212135.405
I2	38.4959	386.7	207861.781
I2	40.834	384.3	208125.5653
I2	66.5041	358.6	210768.4154
I2	91.0463	334.1	213367.1084
I2	101.4064	323.7	214651.5146
I2	45.6187	379.5	208587.9019
I2	34.2175	390.9	207462.6901
I2	99.3574	325.8	214307.3
I2	41.8253	383.3	208156.4334
I2	18.6145	406.5	205934.8508
I2	19.8102	405.3	206072.8395
I2	19.8204	405.3	206045.7369
I2	102.026	323.1	214692.3632
I2	112.512	312.6	215877.0745
I2	25.1168	400	206536.4537
I2	67.6104	357.5	210902.9145
I2	41.6876	383.5	208205.9328
I2	95.1223	330	213914.9867
I2	85.9017	339.2	212798.3563
I2	28.4875	396.7	206875.2422
I2	35.1945	390	207563.765
I2	104.8055	320.3	214940.2297
I2	117.0555	308.1	216403.148
I2	91.3109	333.8	213400.1543
I2	39.7396	385.4	207989.4035
I2	113.8995	311.2	216037.4248
I2	92.4379	332.7	213472.5052
I2	91.0245	334.1	213531.2145
I2	86.5331	338.6	212859.6455
I2	36.4203	388.7	207665.412
I2	94.9127	330.2	213754.6749
I2	40.5268	384.6	208059.0589
I2	90.5207	334.6	213306.1304
I2	86.5101	338.6	212963.2729
I2	55.3038	369.8	209651.6529
I2	76.4993	348.6	211747.482
I2	29.4037	395.7	206949.9011
I2	34.5285	390.6	207465.879
I2	55.905	369.2	209601.8607
I2	68.8633	356.3	210821.1381
I2	71.6106	353.5	211222.2489
I2	83.4938	341.7	212477.2258
I2	27.3009	397.8	206801.2477
I2	84.5354	340.6	212643.9583
I2	59.8218	365.3	210027.0477
I2	88.4474	336.7	213010.7196
I2	62.6787	362.5	210241.0666
I2	33.6669	391.5	207406.1521
I2	94.4017	330.7	213930.0601
I2	104.9105	320.2	215081.5527
I2	110.3692	314.8	215547.1053
I2	114.5532	310.6	216091.2406
I2	111.018	314.1	215630.9994
I2	78.0665	347.1	211871.8246
I2	53.3211	371.8	209363.5628
I2	61.7207	363.4	210276.6146
I2	68.9968	356.1	211028.0502
I2	37.7198	387.4	207814.8591
I2	45.6503	379.5	208575.9116
I2	43.7279	381.4	208392.7989
I2	46.8523	378.3	208755.4947
I2	54.4147	370.7	209562.9492
I2	117.2861	307.9	216379.7901
I2	29.5006	395.6	207020.561
I2	22.6925	402.5	206306.1519
I2	37.9763	387.2	207850.7947
I2	73.5357	351.6	211367.3526
I2	44.3997	380.7	208509.957
I2	117.6999	307.4	216478.2878
I2	17.4521	407.7	205849.7012
I2	117.6487	307.5	216428.433
I2	36.5129	388.6	207725.088
I2	42.613	382.5	208340.2287
I2	65.7	359.4	210609.6151
I2	92.0614	333.1	213503.739
I2	105.3022	319.8	214997.6445
I2	81.9991	343.1	212456.8041
I2	28.6688	396.5	206906.2464
I2	113.5169	311.6	216002.5622
I2	62.4099	362.7	210276.7539
I2	64.8031	360.3	210526.6779
I2	20.2003	404.9	206115.352
I2	89.0063	336.1	213305.4236
I2	56.6048	368.5	209685.4855
I2	104.2683	320.9	214872.2045
I2	59.799	365.3	210153.7485
I2	18.5312	406.6	205918.8875
I2	64.1123	361	210451.0583
I2	105.8262	319.3	215042.5251
I2	104.8013	320.3	215022.8355
I2	26.9113	398.2	206756.703
I2	78.8129	346.3	211952.1855
I2	115.0312	310.1	216160.675
I2	72.2926	352.9	211241.4837
I2	114.0519	311.1	216020.7698
I2	108.6534	316.5	215362.4667
I2	21.9008	403.2	206260.9054
I2	53.2985	371.8	209379.6299
I2	101.6237	323.5	214613.8045
I2	38.8072	386.3	207888.6306
I2	107.4343	317.7	215250.6744
I2	87.7777	337.4	212940.7711
I2	96.9047	328.2	214083.6247
I2	111.8098	313.3	215710.1179
I2	58.508	366.6	209942.1186
I2	111.4096	313.7	215776.6292
I2	49.814	375.3	209044.4812
I2	64.1867	361	210399.1478
I2	109.5179	315.6	215536.2798
I2	20.0074	405.1	206089.3452
I2	68.5991	356.5	210895.7098
I2	17.6203	407.5	205859.3195
I2	79.3866	345.8	211996.3478
I2	102.0329	323.1	214665.7745
I2	102.6027	322.5	214707.2546
I2	99.3093	325.8	214390.1092
I2	46.2408	378.9	208591.7434
I2	19.7238	405.4	206003.993
I2	44.2283	380.9	208417.3031
I2	52.7987	372.3	209486.3641
I2	114.6917	310.5	216065.464
I2	52.8028	372.3	209472.1657
I2	95.711	329.4	213844.2223
I2	79.6029	345.5	212032.9173
I2	96.6177	328.5	214077.6506
I2	81.2079	343.9	212179.611
I2	40.778	384.4	208090.2971
I2	102.2793	322.9	214697.3214
I2	26.4201	398.7	206679.077
I2	59.2168	365.9	210039.9785
I2	85.0012	340.1	212786.7048
I2	34.9042	390.2	207538.2136
I2	116.2023	308.9	216337.1057
I2	18.0329	407.1	205876.7728
I2	107.2165	317.9	215260.4624
I2	50.8023	374.3	209178.9263
I2	19.8841	405.3	206042.819
I2	96.6681	328.5	213941.503
I2	61.7187	363.4	210277.1802
I2	113.7978	311.3	216030.7438
I2	69.3004	355.8	210953.4195
I2	84.0011	341.1	212717.8825
I2	21.2149	403.9	206182.5915
I2	66.006	359.1	210519.4796
I2	90.8346	334.3	213456.6491
I2	93.9045	331.2	213741.9404
I2	74.9057	350.2	211758.3323
I2	60.9991	364.1	210127.6254
I2	99.4071	325.7	214321.4052
I2	100.3479	324.8	214369.9948
I2	46.2075	378.9	208750.9369
I2	103.7014	321.4	214860.289
I2	70.0005	355.1	211107.9415
I2	98.2025	326.9	214200.064
I2	72.1356	353	211216.4097
I2	20.8909	404.3	206123.4191
I2	109.1102	316	215510.2265
I2	24.9091	400.2	206549.1836
I2	47.2153	377.9	208833.8726
I2	104.2032	320.9	214921.0245
I2	94.5058	330.6	213655.2823
I2	42.8502	382.3	208338.3942
I2	73.0262	352.1	211241.8904
I2	101.616	323.5	214654.6833
I2	73.8028	351.3	211477.079
I2	29.3189	395.8	206985.0775
I2	87.8817	337.3	213001.8813
I2	113.6004	311.5	215968.4021
I2	102.7369	322.4	214732.1475
I2	64.0706	361.1	210350.8765
I2	56.3105	368.8	209621.5454
I2	86.4544	338.7	212772.7179
I2	55.8063	369.3	209692.876
I2	70.3543	354.8	211024.2877
I2	47.5774	377.6	208779.3866
I2	64.8124	360.3	210467.0893
I2	67.9145	357.2	210738.2917
I2	107.9396	317.2	215318.08
I2	89.5881	335.6	213130.3119
I2	78.8691	346.3	211905.6811
I2	86.4027	338.7	212901.347
I2	27.9319	397.2	206851.9954
I2	99.1183	326	214328.0398
I2	118.1586	307	216495.7483
I2	82.7547	342.4	212372.5235
I2	38.1046	387	207844.284
I2	100.7012	324.4	214536.2138
I2	49.8371	375.3	208993.384
I2	40.5061	384.6	208132.2443
I2	41.5065	383.6	208245.4596
I2	94.0166	331.1	213838.2008
I2	21.8203	403.3	206228.847
I2	94.7179	330.4	213771.4338
I2	67.5402	357.6	210771.9587
I2	52.5065	372.6	209247.7456
I2	77.4444	347.7	211767.7547
I2	23.2012	401.9	206390.4946
I2	84.1993	340.9	212527.6639
I2	48.1067	377	208824.1354
I2	22.7136	402.4	206321.4175
I2	115.5153	309.6	216229.138
I2	109.0892	316.1	215452.6496
I2	22.5188	402.6	206287.3053
I2	46.7116	378.4	208766.6346
I2	23.6054	401.5	206425.3701
I2	79.4274	345.7	212011.922
I2	68.6483	356.5	210872.9431
I2	34.1089	391	207452.8523
I2	29.3143	395.8	207010.2983
I2	31.7144	393.4	207205.018
I2	66.1189	359	210712.4294
I2	101.6038	323.5	214678.4188
I2	93.115	332	213596.9573
I2	64.1139	361	210418.6674
I2	33.6029	391.5	207406.8892
I2	45.5747	379.6	208613.2531
I2	80.9002	344.2	212221.8219
I2	111.7075	313.4	215785.5345
I2	108.7051	316.4	215528.245
I2	53.5976	371.5	209398.6247
I2	48.7099	376.4	208989.5442
I2	89.6021	335.5	213302.4545
I2	114.0261	311.1	216078.677
I2	33.2422	391.9	207385.4183
I2	92.0659	333.1	213483.8681
I2	90.4061	334.7	213418.359
I2	60.7265	364.4	210056.5659
I2	46.4062	378.7	208775.9737
I2	48.327	376.8	208966.433
I2	108.6188	316.5	215382.9873
I2	97.7187	327.4	214182.7109
I2	109.6116	315.5	215564.4887
I2	93.904	331.2	213778.6222
I2	110.5117	314.6	215629.8208
I2	38.6317	386.5	207893.8404
I2	35.4187	389.7	207648.9997
I2	94.8415	330.3	213811.4145
I2	31.5126	393.6	207212.6338
I2	107.3218	317.8	215249.7896
I2	32.8167	392.3	207315.6897
I2	43.3617	381.8	208305.4505
I2	59.0018	366.1	209905.779
I2	43.7598	381.4	208384.6113
I2	28.6138	396.5	206916.8625
I2	53.9002	371.2	209485.9462
I2	55.7134	369.4	209619.5514
I2	72.7355	352.4	211358.6328
I2	98.5136	326.6	214204.2433
I2	107.032	318.1	215200.87
I2	23.0303	402.1	206348.7257
I2	61.6009	363.5	210287.0369
I2	45.0006	380.1	208595.0176
I2	22.2999	402.8	206295.3856
I2	25.3062	399.8	206596.4681
I2	91.2051	333.9	213349.1085
I2	40.929	384.2	208122.9393
I2	62.7146	362.4	210242.3223
I2	61.2091	363.9	210057.7186
I2	42.783	382.4	208327.9644
I2	34.5085	390.6	207527.3041
I2	24.9207	400.2	206519.8927
I2	36.5775	388.6	207680.1827
I2	83.1836	342	212552.1642
I2	111.5248	313.6	215694.017
I2	55.0095	370.1	209539.1732
I2	105.0255	320.1	214964.955
I2	74.131	351	211483.3579
I2	86.3264	338.8	212830.7177
I2	115.1941	310	216138.6015
I2	88.5446	336.6	213124.6826
I2	51.5444	373.6	209136.3779
I2	52.8133	372.3	209336.1073
I2	45.3658	379.8	208508.841
I2	95.3828	329.8	213869.6687
I2	76.9065	348.2	211819.5149
I2	68.4584	356.7	210840.745
I2	101.661	323.5	214572.7408
I2	95.6559	329.5	213896.3604
I2	58.6034	366.5	209954.2013
I2	82.4204	342.7	212365.9472
I2	73.7143	351.4	211430.5155
I2	52.2269	372.9	209242.9193
I2	103.6076	321.5	214960.7474
I2	78.5068	346.6	212117.3175
I2	67.4304	357.7	210687.3503
I2	23.7998	401.3	206422.4629
I2	62.947	362.2	210266.2789
I2	91.611	333.5	213431.0276
I2	66.1365	359	210650.3888
I2	105.7207	319.4	215050.5348
I2	31.0025	394.1	207195.3736
I2	67.7967	357.3	210922.4649
I2	57.4554	367.7	209768.1984
I2	58.5311	366.6	209868.4501
I2	80.5005	344.6	212386.4698
I2	62.4498	362.7	210270.5543
I2	77.6107	347.5	211907.1752
I2	73.2103	351.9	211402.0967
I2	30.4038	394.7	207126.0782
I2	119.8653	305.3	216764.4368
I2	20.1191	405	206069.9991
I2	26.3113	398.8	206700.7747
I2	94.9038	330.2	213806.3097
I2	55.2022	369.9	209590.5241
I2	116.7062	308.4	216334.5238
I2	117.3838	307.8	216424.8544
I2	72.5393	352.6	211243.397
I2	61.5073	363.6	210318.7959
I2	75.3198	349.8	211632.0923
I2	87.3026	337.8	212968.9073
I2	24.4479	400.7	206502.9337
I2	52.5295	372.6	209236.3011
I2	37.5091	387.6	207800.3035
I2	34.7561	390.4	207525.8491
I2	115.2101	309.9	216182.2761
I2	51.6441	373.5	209166.4094
I2	97.7252	327.4	214168.0113
I2	50.6166	374.5	209199.6264
I2	63.9206	361.2	210464.2554
I2	101.042	324.1	214448.9749
I2	63.4103	361.7	210489.9201
I2	85.5255	339.6	212744.4802
I2	77.8968	347.3	211777.5334
I2	106.0016	319.1	215159.304
I2	80.201	344.9	212276.4106
I2	96.4064	328.7	214070.1805
I2	95.4043	329.7	214045.9751
I2	31.7074	393.4	207223.946
I2	70.5112	354.6	211047.5318
I2	81.731	343.4	212217.5812
I2	30.2151	394.9	207031.1879
I2	27.9743	397.2	206828.8555
I2	88.1996	336.9	213104.5138
I2	112.5644	312.6	215828.7205
I2	86.5101	338.6	212871.3446
I2	111.947	313.2	215769.4742
I2	103.9296	321.2	214898.3696
I2	105.8057	319.3	215072.8626
I2	76.7351	348.4	211678.5104
I2	117.8863	307.3	216467.303
I2	81.8033	343.3	212549.0048
I2	66.2046	358.9	210758.8116
I2	66.3387	358.8	210618.1867
I2	24.2328	400.9	206467.011
I2	90.2549	334.9	213177.7044
I2	91.1037	334	213351.9881
I2	38.8036	386.3	208001.4273
I2	37.1492	388	207735.4295
I2	50.2315	374.9	208996.8011
I2	108.1646	317	215338.6338
I2	62.4005	362.7	210383.735
I2	54.4565	370.7	209470.1018
I2	38.7097	386.4	207942.5852
I2	67.9	357.2	210875.5988
I2	45.9355	379.2	208658.3881
I2	79.993	345.2	212034.6433
I2	97.256	327.9	214079.6459
I2	97.2058	327.9	214228.8929
I2	23.4996	401.6	206415.2109
I2	77.1433	348	211781.0766
I2	120.024	305.1	216790.4762
I2	69.6121	355.5	210985.0138
I2	20.5335	404.6	206122.7885
I2	113.5983	311.5	216039.694
I2	31.9048	393.2	207262.5503
I2	97.6124	327.5	214198.4853
I2	116.3967	308.7	216349.9801
I2	116.0247	309.1	216289.9549
I2	99.9211	325.2	214393.5926
I2	117.3422	307.8	216441.725
I2	94.9029	330.2	213846.986
I2	114.6411	310.5	216109.8132
I2	74.1348	351	211483.0056
I2	43.3023	381.8	208388.6291
I2	51.6273	373.5	209329.0718
I2	35.1092	390	207608.9591
I2	86.6031	338.5	212960.5397
I2	58.621	366.5	209949.8849
I2	46.6511	378.5	208681.8201
I2	89.3337	335.8	213168.4522
I2	36.9908	388.1	207741.8524
I2	57.7914	367.4	209743.8345
I2	51.7189	373.4	209214.5338
I2	108.5082	316.6	215408.6211
I2	24.4234	400.7	206503.7053
I2	36.6086	388.5	207703.2326
I2	49.2444	375.9	208970.5491
I2	53.9311	371.2	209405.6195
I2	85.8169	339.3	212739.4535
I2	80.9261	344.2	212134.4433
I2	62.8052	362.3	210267.6029
I2	54.4232	370.7	209477.9239
I2	90.6201	334.5	213324.8468
I2	103.8061	321.3	214906.6077
I2	102.8081	322.3	214804.865
I2	113.2022	311.9	215960.2507
I2	94.0464	331.1	213779.187
I2	56.618	368.5	209660.1071
I2	53.6002	371.5	209384.624
I2	26.3585	398.8	206683.5418
I2	113.0011	312.1	215919.4941
I2	72.2257	352.9	211315.5501
I2	38.3009	386.8	207892.2113
I2	14.9856	410.2	205576.963
I2	120.1243	305	216751.3354
I2	17.4662	407.7	205818.7555
I2	47.3114	377.8	208781.7839
I2	118.0341	307.1	216523.7685
I2	80.3438	344.8	212125.0086
I2	81.8382	343.3	212356.4233
I2	88.9064	336.2	213202.6008
I2	22.0061	403.1	206290.2354
I2	17.972	407.2	205851.1302
I2	21.4024	403.7	206214.0009
I2	39.9627	385.2	208033.3815
I2	73.967	351.2	211380.6667
I2	57.904	367.2	209840.8763
I2	82.9234	342.2	212340.8654
I2	18.9042	406.2	205955.8189
I2	37.6215	387.5	207792.3034
I2	76.3037	348.8	211731.3277
I2	110.0263	315.1	215506.0236
I2	93.2044	331.9	213751.1156
I2	63.1293	362	210413.9737
I2	23.9179	401.2	206428.9977
I2	116.0053	309.1	216310.9115
I2	116.218	308.9	216290.0118
I2	23.2301	401.9	206373.4136
I2	114.5116	310.6	216126.2118
I2	99.7001	325.4	214391.6166
I2	44.4906	380.7	208438.8224
I2	75.7975	349.4	211668.2036
I2	116.7017	308.4	216371.2938
I2	48.0146	377.1	208862.7771
I2	111.3141	313.8	215754.0053
I2	47.7025	377.4	208816.7231
I2	92.6426	332.5	213479.3642
I2	86.7136	338.4	212760.5286
I2	62.0104	363.1	210306.6229
I2	78.4919	346.7	211861.3258
I2	115.0763	310.1	216146.7882
I2	30.5223	394.6	207119.989
I2	21.0645	404.1	206170.8416
I2	84.5168	340.6	212671.0244
I2	87.6073	337.5	213061.0415
I2	108.7944	316.3	215454.3567
I2	57.1923	368	209681.5661
I2	67.6358	357.5	210724.3973
I2	31.3893	393.8	207178.4599
I2	105.0974	320.1	214925.9771
I2	20.4456	404.7	206084.3275
I2	63.628	361.5	210329.3723
I2	116.8108	308.3	216357.5612
I2	31.8965	393.3	207206.4339
I2	115.3023	309.8	216140.7816
I2	83.5338	341.6	212500.94
I2	63.847	361.3	210377.9225
I2	72.944	352.2	211343.9047
I2	64.2185	360.9	210526.6306
I2	83.7438	341.4	212561.1436
I2	41.519	383.6	208231.3099
I2	36.0965	389	207704.5085
I2	112.0094	313.1	215813.0331
I2	85.9956	339.1	212726.3614
I2	88.52	336.6	213163.4052
I2	64.5461	360.6	210523.7755
I2	30.3218	394.8	207067.0285
I2	18.8055	406.3	205929.244
I2	121.1969	304	216910.341
I2	118.144	307	216528.775
I2	42.5152	382.6	208319.278
I2	36.2424	388.9	207674.8717
I2	20.5046	404.6	206127.1494
I2	19.4351	405.7	205976.1005
I2	62.6007	362.5	210319.1345
I2	52.6039	372.5	209307.2999
I2	71.1609	354	211174.7299
I2	47.9999	377.1	208863.537
I2	22.7015	402.4	206348.474
I2	70.5003	354.6	211156.9238
I2	49.0105	376.1	208890.9094
I2	108.2084	316.9	215344.9755
I2	42.119	383	208254.8058
I2	35.5014	389.6	207580.3385
I2	58.9065	366.2	209877.7324
I2	95.6414	329.5	214004.1335
I2	96.3101	328.8	214018.7862
I2	61.8198	363.3	210168.4395
I2	49.1284	376	208942.567
I2	26.9579	398.2	206728.7183
I2	74.8755	350.3	211484.8037
I2	117.5194	307.6	216444.8497
I2	116.4521	308.7	216337.2811
I2	23.737	401.4	206409.6599
I2	115.8087	309.3	216244.1473
I2	61.1089	364	210149.0859
I2	97.5135	327.6	214129.0765
I2	88.7222	336.4	213076.1054
I2	92.6228	332.5	213573.6448
I2	41.0118	384.1	208173.8215
I2	93.1066	332	213667.0427
I2	83.7011	341.4	212725.6302
I2	39.6069	385.5	208031.6504
I2	21.0894	404.1	206170.5461
I2	30.7001	394.4	207128.3962
I2	113.1269	312	215914.9371
I2	103.3052	321.8	214810.7248
I2	116.3185	308.8	216284.4204
I2	87.4061	337.7	212938.0576
I2	93.5407	331.6	213657.4258
I2	61.1084	364	210150.0222
I2	46.5318	378.6	208685.1251
I2	34.5025	390.6	207544.6413
I2	115.4101	309.7	216211.4604
I2	55.1239	370	209553.6467
I2	68.2098	356.9	210908.3365
I2	93.7262	331.4	213704.9787
I2	114.3002	310.8	216090.406
I2	69.0995	356	210966.7149
I2	56.7025	368.4	209750.0919
I2	68.1064	357	210819.35
I2	99.0038	326.1	214376.2721
I2	82.7493	342.4	212449.4267
I2	65.2131	359.9	210613.4439
I2	37.6039	387.5	207808.1986
I2	19.2079	405.9	205969.7009
I2	26.3965	398.8	206675.317
I2	97.3106	327.8	214214.6604
I2	47.8134	377.3	208782.5437
I2	46.2105	378.9	208719.3955
I2	37.5551	387.6	207750.3752
I2	69.8316	355.3	210994.8942
I2	54.5079	370.6	209529.529
I2	83.0073	342.1	212568.5466
I3	196.5618	450	331329.5921
I3	16.9228	629.6	312017.4806
I3	74.3294	572.2	317614.3978
I3	125.825	520.7	323055.3667
I3	41.1143	605.4	314439.3286
I3	142.4973	504	325131.8863
I3	128.1314	518.4	323106
I3	47.7695	598.8	315037.2638
I3	50.7052	595.8	315351.7367
I3	122.1285	524.4	322991.386
I3	55.8075	590.7	315932.0389
I3	53.3457	593.2	315595.0283
I3	24.6294	621.9	312786.8141
I3	105.0036	541.5	320571.2077
I3	79.4013	567.1	318116.2664
I3	46.0004	600.5	315060.2803
I3	120.3605	526.2	322626.8664
I3	152.2067	494.3	326279.0771
I3	195.1417	451.4	331168.2925
I3	119.6246	526.9	322243.2307
I3	185.6383	460.9	330055.1276
I3	193.932	452.6	331017.5663
I3	69.0097	577.5	317089.2883
I3	180.7989	465.7	329539.5353
I3	62.1502	584.4	316514.8382
I3	176.366	470.2	329076.1791
I3	150.6101	495.9	325885.85
I3	44.7171	601.8	314793.7465
I3	80.3156	566.2	318261.6311
I3	101.8181	544.7	320414.7049
I3	100.4098	546.1	320751.9111
I3	90.2418	556.3	319376.1909
I3	159.6141	486.9	326833.6254
I3	28.8502	617.6	313154.5696
I3	130.637	515.9	323507.1266
I3	131.669	514.9	323532.8146
I3	38.3402	608.2	314174.9042
I3	70.2624	576.3	317355.1966
I3	32.8047	613.7	313661.9518
I3	67.1851	579.4	316865.0212
I3	19.5138	627	312295.2463
I3	187.0309	459.5	330236.5058
I3	107.5672	539	321001.2351
I3	136.0219	510.5	324205.6163
I3	121.8809	524.7	322740.8748
I3	72.4706	574.1	317401.5124
I3	95.9995	550.5	319765.2935
I3	181.9834	464.6	329625.7324
I3	20.514	626	312384.3425
I3	173.0663	473.5	328537.5949
I3	97.6537	548.9	319967.8559
I3	112.0072	534.5	321337.1212
I3	134.8005	511.7	324030.7105
I3	134.4063	512.1	323948.276
I3	63.7011	582.8	316680.0136
I3	175.1758	471.4	328841.3674
I3	148.0952	498.5	325458.8348
I3	184.3393	462.2	329965.7915
I3	104.3868	542.2	320746.5238
I3	179.3985	467.1	329372.3535
I3	149.6047	496.9	325734.8075
I3	99.357	547.2	320033.1185
I3	137.7005	508.8	324255.1136
I3	183.5962	462.9	329908.1564
I3	90.71	555.8	319467.2817
I3	102.4053	544.1	320970.4067
I3	155.8106	490.7	326688.8955
I3	69.2043	577.3	317239.2102
I3	93.5493	553	319669.7631
I3	166.4576	480.1	327720.4908
I3	87.2357	559.3	319289.999
