config	inst	time	count	best	spr	hv	gd	
nsga5k2x	I4	141951	79	0.0071	0.6269	0.5304	0.0053	
nsga5k2x	I4	142161	77	0.0286	0.6155	0.5369	0.0049	
nsga5k2x	I4	142913	66	0.0214	0.6192	0.5392	0.0051	
nsga5k2x	I4	141857	94	0.0071	0.7166	0.5331	0.0048	
nsga5k2x	I4	143030	87	0.0000	0.6974	0.5322	0.0045	
nsga5k2x	I4	142249	75	0.0571	0.6664	0.5395	0.0045	
nsga5k2x	I4	142458	85	0.0071	0.5983	0.5266	0.0050	
nsga5k2x	I4	143247	85	0.0214	0.7448	0.5345	0.0046	
nsga5k2x	I4	142323	78	0.0357	0.5889	0.5457	0.0043	
nsga5k2x	I4	142652	98	0.0000	0.6165	0.5347	0.0042	
nsga5k2x	I4	142707	84	0.0214	0.5293	0.5307	0.0047	
nsga5k2x	I4	141629	95	0.0143	0.6507	0.5396	0.0044	
nsga5k2x	I4	142270	90	0.0214	0.6669	0.5348	0.0045	
nsga5k2x	I4	142024	89	0.0143	0.5800	0.5271	0.0046	
nsga5k2x	I4	142867	90	0.0143	0.5919	0.5334	0.0050	
nsga5k2x	I4	142008	98	0.0143	0.6951	0.5263	0.0050	
nsga5k2x	I4	143122	95	0.0143	0.6323	0.5362	0.0045	
nsga5k2x	I4	142209	97	0.0357	0.6365	0.5421	0.0045	
nsga5k2x	I4	142274	85	0.0071	0.5804	0.5403	0.0038	
nsga5k2x	I4	142629	74	0.0214	0.6874	0.5331	0.0050	
nsga5k2x	I4	142248	84	0.0357	0.6244	0.5341	0.0050	
nsga5k2x	I4	141989	71	0.0571	0.6545	0.5485	0.0048	
nsga5k2x	I4	142447	85	0.0143	0.6238	0.5334	0.0051	
nsga5k2x	I4	161186	93	0.0071	0.6783	0.5362	0.0046	
nsga5k2x	I4	170871	75	0.0500	0.6327	0.5431	0.0049	
nsga5k2x	I5	62920	69	0.0320	0.6623	0.4868	0.0060	
nsga5k2x	I5	62853	73	0.0000	0.6847	0.4680	0.0067	
nsga5k2x	I5	62994	71	0.0320	0.6633	0.4792	0.0066	
nsga5k2x	I5	62555	67	0.0240	0.6241	0.4626	0.0081	
nsga5k2x	I5	62981	77	0.0160	0.5405	0.4715	0.0055	
nsga5k2x	I5	63295	71	0.0400	0.6326	0.4885	0.0043	
nsga5k2x	I5	63267	61	0.0160	0.6446	0.4595	0.0074	
nsga5k2x	I5	63008	57	0.0640	0.6536	0.4898	0.0058	
nsga5k2x	I5	63339	73	0.0400	0.6479	0.4834	0.0058	
nsga5k2x	I5	63072	79	0.0560	0.6317	0.4764	0.0054	
nsga5k2x	I5	62880	71	0.0000	0.5655	0.4667	0.0067	
nsga5k2x	I5	62831	65	0.0080	0.5783	0.4679	0.0076	
nsga5k2x	I5	62984	82	0.0080	0.5855	0.4734	0.0063	
nsga5k2x	I5	62827	63	0.0080	0.6748	0.4699	0.0087	
nsga5k2x	I5	61222	84	0.0000	0.6219	0.4709	0.0062	
nsga5k2x	I5	60873	79	0.0080	0.6914	0.4652	0.0067	
nsga5k2x	I5	60956	71	0.0000	0.6649	0.4631	0.0063	
nsga5k2x	I5	60786	69	0.0000	0.5597	0.4640	0.0066	
nsga5k2x	I5	60547	87	0.0160	0.5811	0.4709	0.0053	
nsga5k2x	I5	60394	73	0.0240	0.6735	0.4755	0.0065	
nsga5k2x	I5	60955	78	0.0240	0.6172	0.4824	0.0054	
nsga5k2x	I5	60874	82	0.0000	0.6559	0.4568	0.0079	
nsga5k2x	I5	60851	69	0.0080	0.5774	0.4776	0.0055	
nsga5k2x	I5	60844	67	0.0080	0.7219	0.4649	0.0070	
nsga5k2x	I5	60576	70	0.0240	0.5750	0.4673	0.0061	
nsga5k2x	I5	60780	65	0.0160	0.6265	0.4766	0.0063	
nsga5k2x	I5	60630	69	0.0320	0.5639	0.4723	0.0063	
nsga5k2x	I5	60657	73	0.0080	0.5971	0.4801	0.0052	
nsga5k2x	I5	60884	82	0.0160	0.5601	0.4688	0.0053	
nsga5k2x	I5	60661	66	0.0560	0.6585	0.4853	0.0057	
nsga5k2x	I5	60557	62	0.0480	0.6041	0.4867	0.0065	
nsga5k2x	I5	60870	80	0.0320	0.5574	0.4705	0.0059	
nsga5k2x	I5	61047	73	0.0480	0.5667	0.4736	0.0065	
nsga5k2x	I5	61068	63	0.0240	0.5863	0.4745	0.0070	
nsga5k2x	I5	60756	70	0.0080	0.6329	0.4763	0.0064	
nsga5k2x	I5	60803	76	0.0400	0.6055	0.4782	0.0063	
nsga5k2x	I5	60688	81	0.0240	0.5568	0.4786	0.0052	
nsga5k2x	I5	60493	60	0.0320	0.5702	0.4752	0.0066	
nsga5k2x	I5	60968	71	0.0240	0.6634	0.4697	0.0068	
nsga5k2x	I5	60568	73	0.0080	0.5930	0.4731	0.0060	
nsga5k2x	I5	60969	84	0.0160	0.5570	0.4713	0.0055	
nsga5k2x	I5	60785	80	0.0400	0.5723	0.4740	0.0055	
nsga5k2x	I5	61325	81	0.0080	0.6642	0.4635	0.0061	
nsga5k2x	I5	61137	71	0.0160	0.5596	0.4708	0.0064	
nsga5k2x	I5	60574	71	0.0080	0.6245	0.4691	0.0062	
nsga5k2x	I5	60890	70	0.0080	0.6206	0.4612	0.0070	
nsga5k2x	I5	60606	72	0.0240	0.6716	0.4728	0.0064	
nsga5k2x	I5	61187	74	0.0000	0.6310	0.4671	0.0063	
nsga5k2x	I5	60827	77	0.0000	0.7984	0.4576	0.0081	
nsga5k2x	I5	60662	69	0.0080	0.5603	0.4702	0.0059	
nsga10k2x	I0	91340	66	0.0071	0.6432	0.4986	0.0078	
nsga10k2x	I0	83171	62	0.0496	0.6118	0.4860	0.0079	
nsga10k2x	I0	83323	75	0.0142	0.6449	0.4978	0.0079	
nsga10k2x	I0	82820	80	0.0213	0.5866	0.4793	0.0069	
nsga10k2x	I0	82782	72	0.0355	0.6902	0.4862	0.0092	
nsga10k2x	I0	82923	68	0.0213	0.6643	0.4893	0.0084	
nsga10k2x	I0	82369	69	0.0213	0.5886	0.4922	0.0071	
nsga10k2x	I0	81972	67	0.0071	0.6601	0.4832	0.0077	
nsga10k2x	I0	82044	63	0.0000	0.6645	0.4891	0.0065	
nsga10k2x	I0	83637	79	0.0213	0.6343	0.4977	0.0056	
nsga10k2x	I0	81938	75	0.0071	0.7256	0.4889	0.0092	
nsga10k2x	I0	81325	66	0.0071	0.6336	0.4934	0.0063	
nsga10k2x	I0	81068	71	0.0284	0.7375	0.5018	0.0104	
nsga10k2x	I0	81087	70	0.0142	0.6934	0.4963	0.0073	
nsga10k2x	I0	80520	74	0.0000	0.6968	0.4834	0.0085	
nsga10k2x	I0	81295	69	0.0071	0.5897	0.4951	0.0072	
nsga10k2x	I0	80707	75	0.0213	0.5744	0.4777	0.0077	
nsga10k2x	I0	81850	69	0.0355	0.6460	0.5143	0.0060	
nsga10k2x	I0	80791	73	0.0780	0.7241	0.5062	0.0055	
nsga10k2x	I0	81357	69	0.0142	0.7533	0.4921	0.0079	
nsga10k2x	I0	81061	63	0.0638	0.6145	0.5098	0.0063	
nsga10k2x	I0	80820	70	0.0355	0.6559	0.4783	0.0092	
nsga10k2x	I0	81839	76	0.0000	0.6309	0.4644	0.0087	
nsga10k2x	I0	80874	69	0.0213	0.6140	0.4936	0.0100	
nsga10k2x	I0	81812	68	0.0071	0.5539	0.4926	0.0071	
nsga10k2x	I0	80790	75	0.0213	0.6688	0.4781	0.0073	
nsga10k2x	I0	80757	63	0.0213	0.7101	0.4981	0.0077	
nsga10k2x	I0	81112	64	0.0142	0.6938	0.4834	0.0098	
nsga10k2x	I0	81413	70	0.0071	0.6925	0.4628	0.0095	
nsga10k2x	I0	81720	70	0.0213	0.7183	0.4975	0.0085	
nsga10k2x	I0	80990	68	0.0496	0.7030	0.4982	0.0074	
nsga10k2x	I0	81574	58	0.0284	0.6709	0.4937	0.0095	
nsga10k2x	I0	80622	76	0.0071	0.6583	0.4815	0.0077	
nsga10k2x	I0	81115	65	0.0284	0.7220	0.4997	0.0068	
nsga10k2x	I0	80970	71	0.0284	0.5427	0.4995	0.0066	
nsga10k2x	I0	81065	73	0.0284	0.6355	0.4799	0.0085	
nsga10k2x	I0	81308	79	0.0142	0.7096	0.4925	0.0093	
nsga10k2x	I0	81181	73	0.0142	0.7335	0.4872	0.0085	
nsga10k2x	I0	80812	71	0.0142	0.7943	0.4917	0.0106	
nsga10k2x	I0	81344	63	0.0213	0.7768	0.4978	0.0090	
nsga10k2x	I0	81626	59	0.0426	0.6176	0.5045	0.0080	
nsga10k2x	I0	81347	80	0.0000	0.5543	0.4753	0.0073	
nsga10k2x	I0	81689	68	0.0142	0.7302	0.4927	0.0079	
nsga10k2x	I0	81725	65	0.0142	0.6228	0.4874	0.0069	
nsga10k2x	I0	81205	80	0.0071	0.6433	0.4850	0.0077	
nsga10k2x	I0	81139	72	0.0071	0.6156	0.4877	0.0088	
nsga10k2x	I0	80578	77	0.0071	0.6579	0.4763	0.0082	
nsga10k2x	I0	81313	58	0.0284	0.8667	0.5053	0.0138	
nsga10k2x	I0	81010	67	0.0142	0.6982	0.4858	0.0090	
nsga10k2x	I0	80977	75	0.0071	0.6276	0.4738	0.0082	
nsga10k2x	I1	470764	86	0.0373	0.6753	0.4906	0.0043	
nsga10k2x	I1	496261	85	0.0000	0.6979	0.4860	0.0050	
nsga10k2x	I1	495918	81	0.0149	0.6822	0.4883	0.0047	
nsga10k2x	I1	498042	92	0.0149	0.6620	0.4891	0.0046	
nsga10k2x	I1	495607	78	0.0149	0.6512	0.4827	0.0054	
nsga10k2x	I1	494382	69	0.0448	0.7221	0.4978	0.0054	
nsga10k2x	I1	493801	69	0.0075	0.6255	0.4847	0.0052	
nsga10k2x	I1	492562	77	0.0149	0.6515	0.4797	0.0057	
nsga10k2x	I1	493629	85	0.0448	0.5769	0.4915	0.0047	
nsga10k2x	I1	494390	84	0.0075	0.6466	0.4798	0.0047	
nsga10k2x	I1	495878	83	0.0075	0.5925	0.4763	0.0060	
nsga10k2x	I1	494266	85	0.0000	0.6266	0.4813	0.0055	
nsga10k2x	I1	494681	89	0.0000	0.6247	0.4822	0.0046	
nsga10k2x	I1	502938	75	0.0224	0.6065	0.4927	0.0042	
nsga10k2x	I1	503280	78	0.0299	0.6359	0.4897	0.0047	
nsga10k2x	I1	504101	87	0.0149	0.5905	0.4881	0.0044	
nsga10k2x	I1	503719	83	0.0075	0.7095	0.4805	0.0063	
nsga10k2x	I1	502856	84	0.0299	0.6410	0.4846	0.0044	
nsga10k2x	I1	505187	87	0.0149	0.6341	0.4814	0.0051	
nsga10k2x	I1	501643	82	0.0075	0.6320	0.4824	0.0050	
nsga10k2x	I1	503871	91	0.0000	0.6369	0.4836	0.0046	
nsga10k2x	I1	474344	74	0.0299	0.5849	0.4930	0.0044	
nsga10k2x	I1	336205	68	0.0224	0.5570	0.4853	0.0054	
nsga10k2x	I1	325356	93	0.0075	0.5946	0.4879	0.0043	
nsga10k2x	I1	326453	70	0.0224	0.6019	0.4868	0.0050	
nsga10k2x	I1	324927	74	0.0597	0.6827	0.4914	0.0049	
